id,y1,y2,y3,y4,gen,race,birth_year,age,income
2056,5,85,0,100,1,0,1984,13,48930.7692307692
2057,50,,75,,0,0,1982,15,68690.4444444445
2058,25,,30,,0,0,1984,13,10000
2059,100,100,100,100,1,0,1980,17,92457.4666666667
2060,0,100,80,50,0,0,1984,13,69887.3333333333
2061,99,100,100,100,1,0,1980,17,57933.3333333333
2062,100,100,100,100,0,0,1983,14,42636.8666666667
2063,75,75,100,0,1,0,1981,16,44557.1428571429
2064,95,2,70,0,0,0,1980,17,42894.2
2065,0,99,98,0,0,0,1983,14,1600
2066,100,70,70,90,1,0,1981,16,14000
2067,50,50,60,75,1,0,1983,14,14333.3333333333
2068,100,99,99,99,0,0,1983,14,31200
2069,100,90,95,85,1,0,1984,13,32083.3333333333
2070,75,98,20,30,0,0,1982,15,98941.125
2071,0,0,25,70,0,0,1983,14,50570
2072,50,75,25,0,0,0,1984,13,93723.0714285714
2073,80,0,80,100,0,0,1980,17,43727.2727272727
2074,1,65,90,100,0,0,1982,15,32642.8571428571
2075,0,100,0,0,1,0,1982,15,22315.3846153846
2076,0,75,70,90,0,0,1980,17,19250
2077,0,95,90,80,1,0,1984,13,30538.4615384615
2078,90,90,80,98,1,0,1983,14,11985.7142857143
2079,100,100,100,100,1,0,1981,16,33642.8571428572
2080,0,,0,0,1,0,1982,15,32821.4285714286
2081,0,0,100,100,0,0,1984,13,74699.1428571429
2082,99,50,60,99,0,0,1982,15,22000
2083,60,99,99,80,1,0,1981,16,40127.2727272727
2084,50,50,50,50,1,0,1982,15,31500
2085,85,50,50,10,1,0,1981,16,31166.6666666667
2086,50,0,90,85,0,0,1984,13,1000
2087,100,100,99,0,0,0,1983,14,28066.6666666667
2088,0,100,99,100,0,0,1980,17,142126.714285714
2089,80,80,40,15,0,0,1981,16,69642.8571428571
2090,99,90,90,95,1,0,1983,14,55307.6923076923
2091,99,95,90,90,1,0,1981,16,27000
2092,2,95,97,80,0,0,1982,15,25092.625
2093,0,,0,0,0,1,1982,15,6100
2094,90,75,50,80,1,0,1983,14,26442.8571428571
2095,1,25,10,0,0,0,1982,15,56400
2096,0,15,5,0,0,0,1983,14,46160.8461538462
2097,100,30,89,75,1,1,1980,17,11800
2098,7,4,100,100,1,1,1981,16,6886.66666666667
2099,10,87,99,100,0,1,1981,16,10337.5
2100,100,100,100,99,0,1,1984,13,11171.4285714286
2101,50,0,0,0,1,1,1984,13,18504.1666666667
2102,50,100,80,100,1,1,1980,17,18333.3333333333
2103,100,0,97,100,1,1,1984,13,24833.3333333333
2104,50,15,50,50,1,1,1984,13,30090.2727272727
2105,100,50,0,0,1,1,1981,16,20769.2307692308
2106,0,0,1,0,1,1,1981,16,17133.3333333333
2107,100,100,0,100,1,1,1982,15,32461.5384615385
2108,0,0,100,100,0,1,1982,15,13166.6666666667
2109,89,80,80,50,1,0,1984,13,10777.7777777778
2110,100,100,99,100,0,0,1980,17,37882.9090909091
2111,2,80,100,20,0,0,1980,17,84695.2666666667
2112,0,0,50,75,1,0,1981,16,26833.3333333333
2113,100,99,100,99,0,0,1983,14,2500
2114,100,,95,75,0,0,1982,15,20285.7142857143
2115,50,0,0,0,1,0,1981,16,
2116,0,100,,50,0,0,1980,17,28200
2117,0,,95,50,1,0,1982,15,7648
2118,50,100,100,89,0,0,1984,13,7654.84615384616
2119,,50,50,0,0,0,1980,17,18250
2120,30,90,50,75,0,0,1983,14,22125
2121,50,90,25,50,0,0,1980,17,21866.6666666667
2122,50,0,95,99,0,0,1983,14,5511.11111111111
2123,100,99,,100,0,0,1981,16,34875
2124,100,99,98,65,1,0,1983,14,12125
2125,100,100,100,100,1,1,1983,14,11833.3333333333
2126,100,100,99,100,1,0,1982,15,63669.2
2127,90,100,,80,1,0,1980,17,44000
2128,85,75,50,50,0,0,1982,15,94798.6
2129,50,75,65,50,0,0,1983,14,49853.3333333333
2130,90,100,80,100,0,0,1984,13,32600.6666666667
2131,100,89,100,95,0,0,1981,16,41714.2857142857
2132,99,0,100,100,1,0,1984,13,27246.1538461539
2133,50,95,100,50,1,0,1982,15,55172.5833333333
2134,50,99,99,50,0,1,1980,17,31333.3333333333
2135,100,0,0,0,1,1,1984,13,29900
2136,99,100,100,100,0,0,1982,15,58500
2137,90,90,50,5,0,0,1982,15,36916.6666666667
2138,70,90,100,50,0,0,1980,17,48818.1818181818
2139,50,50,35,100,0,0,1981,16,70634.5714285714
2140,100,0,0,,1,0,1981,16,7500
2141,50,0,0,0,0,0,1984,13,47384.6153846154
2142,95,75,100,90,1,0,1983,14,22186.6666666667
2143,100,100,100,100,1,0,1984,13,3715.83333333333
2144,60,30,,,0,0,1982,15,13200
2145,10,25,25,0,0,0,1980,17,51872.7333333333
2146,0,100,5,100,1,0,1983,14,9687.5
2147,50,100,50,50,0,0,1981,16,22357.1428571429
2148,50,0,50,,1,0,1980,17,15000
2149,50,30,90,60,0,0,1983,14,43900
2150,0,50,0,0,0,0,1980,17,40612
2151,50,90,70,90,0,0,1981,16,3000
2152,100,99,90,50,1,0,1980,17,16078.3333333333
2153,50,90,90,90,1,0,1982,15,24353.8461538462
2154,100,100,50,50,0,0,1980,17,16187.5
2155,0,,0,,1,0,1981,16,17400
2156,50,50,100,100,1,0,1981,16,22514.2857142857
2157,98,100,100,100,1,0,1981,16,13335.7142857143
2158,100,100,100,100,0,0,1983,14,32000
2159,99,100,100,100,0,0,1982,15,12133.3333333333
2160,75,100,0,75,1,1,1983,14,11733.3333333333
2161,100,,,0,0,0,1980,17,34000
2162,25,80,100,100,0,0,1982,15,41633.3333333333
2163,98,75,50,99,1,0,1980,17,48533.3333333333
2164,80,60,50,0,0,0,1982,15,26071.4285714286
2165,75,90,80,90,0,0,1984,13,13314.2857142857
2166,0,0,0,0,0,0,1982,15,20384.6153846154
2167,0,0,70,50,0,0,1983,14,6333.33333333333
2168,100,,,95,0,0,1981,16,47333.3333333333
2169,0,50,95,80,1,0,1984,13,12416.6666666667
2170,50,50,50,85,1,1,1983,14,11885.7142857143
2171,80,,100,50,1,0,1983,14,43127.4
2172,90,75,12,50,0,0,1981,16,19622.7272727273
2173,91,65,97,70,0,0,1980,17,21250
2174,100,100,100,100,1,0,1981,16,15200
2175,100,0,,100,0,0,1982,15,1750
2176,50,100,100,75,1,0,1981,16,34777.7777777778
2177,99,95,95,99,1,0,1984,13,60910.25
2178,0,10,1,2,0,0,1982,15,94159.5833333333
2179,0,5,0,99,1,0,1984,13,31428.5714285714
2180,30,79,67,55,1,0,1982,15,15583.3333333333
2181,100,100,100,100,0,0,1982,15,42636.3636363636
2182,95,95,100,100,0,0,1981,16,43571.4285714286
2183,25,80,90,90,0,0,1983,14,34892.8571428572
2184,90,0,0,0,1,0,1981,16,41500
2185,75,80,90,100,0,0,1982,15,46571.4285714286
2186,100,0,90,0,0,0,1984,13,28666.6666666667
2187,87,50,100,100,0,0,1982,15,37769.2307692308
2188,0,90,50,100,0,0,1980,17,43866.6666666667
2189,0,100,100,35,0,0,1981,16,62466.6666666667
2190,50,0,0,100,0,0,1984,13,24225
2191,30,80,93,75,1,0,1982,15,21140
2192,0,0,50,0,1,0,1983,14,40833.3333333333
2193,50,0,0,0,0,0,1981,16,25750
2194,95,100,100,100,1,0,1983,14,16555.5555555556
2195,0,100,50,50,1,0,1984,13,16560
2196,90,0,,,1,0,1980,17,2000
2197,50,,50,100,0,0,1982,15,52875
2198,100,100,90,85,1,0,1980,17,40428.5714285714
2199,95,85,50,50,0,0,1982,15,
2200,75,90,5,0,0,1,1984,13,13333.3333333333
2201,0,100,99,,1,0,1981,16,22500
2202,,,,,1,0,1981,16,31200
2203,80,90,100,100,1,0,1983,14,3333.33333333333
2204,90,100,100,95,1,0,1981,16,50013.3333333333
2205,95,90,99,90,0,0,1981,16,36232.1428571429
2206,99,100,99,99,0,0,1983,14,66285.8666666667
2207,80,50,85,75,0,0,1981,16,49307.6923076923
2208,90,,97,90,0,0,1980,17,43453.8
2209,100,75,50,90,0,0,1982,15,40500
2210,,,70,25,0,0,1980,17,15272.7272727273
2211,,99,90,90,0,0,1984,13,25787.1428571429
2212,0,20,0,75,0,0,1982,15,11000
2213,100,100,50,0,0,0,1983,14,20153.8461538462
2214,0,100,50,100,0,0,1980,17,48000
2215,90,100,50,100,0,0,1984,13,42977.2727272727
2216,100,,,,1,0,1980,17,
2217,50,100,0,100,1,0,1980,17,25800
2218,5,30,,100,0,0,1982,15,54666.6666666667
2219,0,100,100,100,1,0,1980,17,100
2220,0,50,55,66,0,0,1984,13,27880
2221,80,,,,0,0,1981,16,
2222,50,,,,1,0,1980,17,22000
2223,100,100,100,100,1,0,1981,16,21388.8888888889
2224,90,20,20,70,0,0,1983,14,37500
2225,99,95,65,50,0,0,1983,14,24285.7142857143
2226,75,50,60,50,0,0,1983,14,15312.8571428571
2227,0,,0,100,0,0,1984,13,22250
2228,10,50,50,50,0,0,1984,13,26080.7692307692
2229,100,50,100,100,0,0,1983,14,30730.7692307692
2230,100,0,100,0,0,0,1983,14,24652.2222222222
2231,100,100,0,75,1,1,1983,14,35466.6666666667
2232,100,100,,0,1,0,1981,16,37375
2233,0,70,75,75,0,0,1984,13,5225
2234,90,0,100,40,0,0,1981,16,36300
2235,100,0,0,100,0,0,1984,13,21267.0833333333
2236,0,75,75,50,1,0,1981,16,38966.6666666667
2237,100,100,100,100,0,0,1983,14,33615.3846153846
2238,90,50,50,50,0,0,1981,16,60615.3846153846
2239,0,30,,50,1,0,1981,16,
2240,50,20,,20,1,0,1981,16,
2241,95,50,,95,0,0,1983,14,12000
2242,90,50,,50,0,1,1980,17,27000
2243,0,0,0,,1,1,1983,14,42500
2244,0,,0,0,1,0,1982,15,16050
2245,0,100,0,50,1,0,1984,13,26625
2246,80,90,95,90,0,0,1981,16,35650
2247,0,89,70,0,1,1,1982,15,22906.6666666667
2248,100,100,100,100,1,0,1984,13,28953.5714285714
2249,95,,90,,1,0,1980,17,47444.4444444444
2250,75,50,50,25,0,0,1981,16,76545.4545454546
2251,100,100,100,100,0,0,1984,13,21000
2252,100,50,99,90,0,0,1981,16,20175
2253,95,90,75,90,0,0,1982,15,63454.9333333333
2254,3,25,50,40,0,0,1981,16,36700
2255,75,0,0,,0,0,1981,16,87482.3333333333
2256,15,100,80,,0,0,1983,14,8930
2257,0,,,,0,0,1980,17,17655
2258,100,,,,1,0,1984,13,24125
2260,100,99,95,,1,0,1984,13,13500
2261,100,0,50,0,0,0,1980,17,29321.5384615385
2262,0,100,30,0,0,0,1983,14,33942.0833333333
2263,100,50,100,100,1,0,1982,15,29110.4545454545
2264,0,0,100,100,0,0,1983,14,31166.6666666667
2265,0,0,0,0,1,0,1982,15,16473.3333333333
2266,0,65,50,0,0,0,1984,13,21014.2857142857
2267,99,99,100,,0,0,1982,15,20000
2268,100,,,,1,0,1981,16,
2269,0,,,,0,0,1982,15,
2270,0,0,0,0,1,0,1981,16,34083.3333333333
2271,50,98,100,100,1,0,1981,16,50100
2272,0,100,,,0,0,1983,14,43571.4285714286
2273,50,0,20,20,0,0,1981,16,18800
2274,0,0,0,0,0,1,1984,13,24062.5
2275,50,0,50,50,0,0,1980,17,39461.3333333333
2276,100,0,90,75,0,0,1983,14,12000
2277,0,0,100,100,1,1,1980,17,32250
2278,99,99,23,100,0,1,1982,15,39323.0769230769
2279,50,100,55,25,0,0,1983,14,34222.2222222222
2280,50,50,50,10,1,1,1984,13,53666.6666666667
2281,100,0,100,90,0,1,1981,16,18333.3333333333
2282,0,0,100,,0,1,1984,13,15000
2283,4,20,,90,1,1,1982,15,19060
2284,90,90,90,,1,1,1980,17,26916.6666666667
2285,10,100,100,0,0,1,1984,13,
2286,0,0,0,0,1,0,1981,16,17714.2857142857
2287,0,,99,,1,0,1981,16,24166.6666666667
2288,0,90,,,0,0,1982,15,19416.6666666667
2289,100,10,0,100,0,0,1982,15,14000
2290,99,99,99,99,0,0,1983,14,28380
2291,50,35,,100,0,0,1981,16,68163.4
2292,25,0,0,0,0,0,1980,17,45033.3333333333
2293,0,30,50,99,1,0,1980,17,16050
2294,50,,,,0,0,1981,16,43264.2857142857
2295,75,90,0,75,0,0,1981,16,16909.0909090909
2296,44,0,50,100,0,0,1983,14,26166.6666666667
2297,0,0,0,0,0,0,1981,16,39423.0769230769
2298,90,39,89,95,1,0,1984,13,19321.4285714286
2299,100,100,80,50,1,0,1984,13,21000
2300,0,0,0,0,0,1,1980,17,
2301,0,100,0,50,0,1,1983,14,18750
2302,100,50,50,50,0,1,1982,15,15333.3333333333
2303,50,3,25,50,0,1,1983,14,15333.3333333333
2304,50,100,95,100,1,0,1980,17,55223.0769230769
2305,50,100,0,50,0,0,1982,15,35400
2306,50,50,,,0,0,1980,17,31425
2307,100,50,75,50,1,0,1984,13,45333.3333333333
2308,100,0,50,50,0,0,1983,14,10383.3333333333
2309,100,99,90,99,0,0,1984,13,38080
2310,60,25,50,0,0,0,1980,17,32133.3333333333
2311,50,0,0,100,1,0,1983,14,22327.2727272727
2312,25,0,0,0,0,0,1981,16,23166.6666666667
2313,75,0,50,0,0,0,1982,15,17928.5714285714
2314,0,90,50,50,0,0,1984,13,28750
2315,100,0,0,60,0,0,1982,15,22044.3846153846
2316,85,0,50,0,0,1,1982,15,21463.3076923077
2317,50,50,50,50,1,1,1984,13,18714.2857142857
2318,0,100,100,100,1,0,1980,17,40072.8666666667
2319,0,100,100,100,0,0,1982,15,47578.5714285714
2320,100,100,100,100,1,0,1980,17,43142.8571428572
2321,95,95,75,99,1,0,1982,15,17923.0769230769
2322,100,100,100,100,1,0,1984,13,11437.8
2323,100,90,0,0,1,0,1980,17,9400
2324,0,0,100,100,1,0,1982,15,2000
2325,100,99,99,50,0,0,1983,14,22500
2326,0,0,0,100,0,0,1981,16,48733.3333333333
2327,50,0,50,0,0,0,1982,15,35923.0769230769
2328,95,100,90,65,0,0,1982,15,30012.8571428571
2329,75,60,,10,0,0,1981,16,59396.3333333333
2330,100,85,80,95,0,0,1984,13,10444.4444444444
2331,20,5,0,1,0,0,1982,15,35153.8461538462
2332,85,95,75,80,1,0,1984,13,26027.2727272727
2333,95,90,100,100,0,0,1981,16,40860
2334,100,,,,1,0,1981,16,37363.6363636364
2335,99,,,,1,0,1984,13,29666.6666666667
2336,100,0,50,100,1,0,1983,14,21222.2222222222
2337,95,75,75,50,1,0,1982,15,33754.5454545455
2338,95,75,95,90,0,0,1984,13,27285.7142857143
2339,100,,99,75,1,0,1980,17,28642.8571428571
2340,50,100,0,0,1,0,1982,15,12998.5
2341,75,100,75,90,0,0,1984,13,24750
2342,25,80,10,80,0,0,1981,16,32803.0769230769
2343,90,50,100,0,1,0,1983,14,23480
2344,50,75,99,100,1,0,1984,13,23928.5714285714
2345,80,100,50,100,1,0,1981,16,34533.3333333333
2346,97,98,50,80,0,0,1981,16,103174.133333333
2347,100,100,100,99,1,0,1984,13,36107.1428571429
2348,89,100,99,95,1,0,1983,14,40454.5454545455
2349,0,0,100,0,0,0,1980,17,36681.8181818182
2350,98,99,80,99,0,0,1982,15,31230.7692307692
2351,10,100,,100,1,0,1984,13,17153.8461538462
2352,90,25,25,75,0,0,1980,17,34846.1538461538
2353,50,0,0,50,1,0,1981,16,13142.8571428571
2354,0,0,0,50,1,1,1980,17,18000
2355,60,25,45,,0,1,1981,16,15583.3333333333
2356,75,90,99,100,1,1,1984,13,0
2357,17,0,0,100,0,1,1983,14,
2358,50,50,99,50,0,1,1984,13,300
2359,0,100,,100,1,1,1980,17,4000
2360,100,70,100,100,0,1,1983,14,42984.4166666667
2361,5,0,,,0,1,1981,16,16833.3333333333
2362,85,100,99,80,0,1,1983,14,24166.6666666667
2363,2,2,,,0,1,1980,17,
2364,50,50,50,100,1,1,1983,14,28107.1428571429
2365,0,,70,10,0,0,1984,13,13111.1111111111
2366,50,99,70,90,1,1,1981,16,30722
2367,0,50,,,0,0,1980,17,
2368,50,100,,100,1,0,1982,15,42384.6153846154
2369,90,,85,,0,0,1983,14,17346.6666666667
2370,50,,,0,0,0,1981,16,32164.4444444445
2371,20,99,99,95,0,0,1982,15,27250
2372,30,0,0,0,0,0,1981,16,18450
2373,50,0,0,0,0,0,1981,16,32600
2374,25,50,50,75,0,0,1982,15,41428.5714285714
2375,99,70,100,100,0,0,1984,13,16538.4615384615
2376,85,,,,0,0,1980,17,42916.6666666667
2377,70,90,70,80,0,0,1983,14,608.333333333333
2378,0,0,0,0,1,0,1980,17,39500
2379,75,75,75,90,0,0,1983,14,14428.5714285714
2380,0,0,0,0,1,0,1984,13,68534.6
2381,100,100,100,100,0,0,1984,13,26500
2382,90,99,0,99,0,1,1981,16,37846.1538461538
2383,0,50,100,0,0,1,1981,16,76155.5333333334
2384,50,95,99,0,0,0,1981,16,50028.4444444444
2385,0,100,,75,0,0,1983,14,34875
2386,0,0,100,99,1,0,1980,17,26363.6363636364
2387,85,65,70,90,0,0,1981,16,17272.7272727273
2388,40,99,75,99,0,0,1982,15,24769.2307692308
2389,99,100,100,80,0,1,1981,16,25269.2307692308
2390,35,65,25,30,1,1,1982,15,15100
2391,75,0,100,90,1,1,1983,14,13039.2727272727
2392,85,100,100,90,1,0,1981,16,35589.2857142857
2393,10,100,93,100,0,0,1983,14,31714.2857142857
2394,100,80,90,100,0,0,1982,15,28772.7272727273
2395,100,60,100,95,0,0,1984,13,21100
2396,95,87,80,90,1,0,1980,17,31080
2397,100,99,80,70,0,0,1981,16,21200
2398,100,90,70,95,0,0,1982,15,35881.8181818182
2399,40,90,50,0,1,0,1982,15,12800
2400,90,0,100,100,1,0,1982,15,13320
2401,1,0,0,0,1,0,1982,15,25285.7142857143
2402,50,100,100,100,0,0,1982,15,38857.1428571429
2403,85,95,95,90,1,0,1980,17,48857.1428571429
2404,77,75,100,100,0,0,1984,13,26090.9090909091
2405,75,90,0,50,1,0,1981,16,34000
2406,50,75,100,75,1,0,1984,13,4800
2407,0,80,99,10,0,0,1980,17,42438.4615384615
2408,0,1,1,1,0,0,1982,15,3600
2409,100,100,100,100,0,0,1981,16,33350
2410,9,99,100,100,0,0,1983,14,35538.4615384615
2411,99,100,50,50,0,0,1982,15,14250
2412,0,0,0,0,1,0,1980,17,
2413,0,,,,1,1,1984,13,
2414,80,0,0,100,0,1,1980,17,40071.4285714286
2415,99,100,,,1,0,1980,17,28500
2416,50,75,85,75,1,0,1980,17,112914.833333333
2417,0,50,90,90,0,0,1983,14,29647.4666666667
2418,60,90,1,100,0,1,1981,16,10000
2419,100,98,100,,0,1,1984,13,20090.9090909091
2420,0,70,100,75,1,0,1984,13,18887.3636363636
2421,70,90,50,80,0,0,1980,17,107500
2422,25,50,100,50,0,0,1981,16,55933.4
2423,100,0,100,,0,0,1980,17,52666.6666666667
2424,0,0,0,,1,0,1984,13,
2425,97,0,100,100,0,0,1980,17,8000
2426,0,,100,,1,0,1980,17,26492.3076923077
2427,100,100,100,,1,0,1981,16,4000
2428,99,,,,0,0,1980,17,
2429,100,,,,0,0,1982,15,
2430,100,0,100,100,1,0,1981,16,10400
2431,90,10,95,,0,0,1984,13,42166.6666666667
2432,95,0,100,0,1,0,1980,17,14175
2433,99,0,0,90,1,0,1983,14,11330
2434,99,100,50,80,0,0,1980,17,48963.3333333333
2435,100,100,100,100,1,0,1983,14,24472.7272727273
2436,95,,,90,0,0,1980,17,83333.3333333333
2437,75,,0,,1,0,1984,13,42500
2438,100,90,100,90,1,0,1983,14,6000
2439,100,90,90,95,0,0,1982,15,40242.8571428572
2440,50,0,1,0,1,1,1980,17,31273
2441,100,100,100,100,0,1,1981,16,33383.3333333333
2442,100,100,50,,0,1,1982,15,19500
2443,95,98,100,45,1,1,1984,13,26291.6666666667
2444,50,100,0,0,1,1,1984,13,23714.2857142857
2445,0,0,100,100,1,0,1982,15,16035.7142857143
2446,100,100,98,,1,0,1984,13,19720
2447,0,0,50,15,0,0,1980,17,65524.6923076923
2448,75,100,95,100,1,0,1981,16,36633.3333333333
2449,0,,,,0,0,1981,16,
2450,99,,,50,1,0,1982,15,
2451,75,75,80,90,0,0,1982,15,47791.6666666667
2452,0,50,100,100,1,0,1982,15,14000
2453,100,1,99,100,0,0,1983,14,25884.0769230769
2454,50,50,100,0,1,1,1982,15,38714.2857142857
2455,50,0,50,50,0,1,1983,14,37166.6666666667
2456,0,0,50,50,1,0,1982,15,20900
2457,99,0,90,0,1,0,1983,14,38333.3333333333
2458,50,50,90,80,0,0,1984,13,51000
2459,50,,,,0,0,1981,16,105362.5
2460,95,,,,0,0,1983,14,141666.666666667
2461,95,98,95,100,0,0,1982,15,65928.5714285714
2462,100,0,0,100,1,0,1981,16,8354.375
2463,99,1,100,100,0,0,1984,13,43460
2464,95,75,75,,1,0,1980,17,64984.75
2465,100,0,50,50,1,0,1982,15,28806.2727272727
2466,85,8,90,99,0,0,1984,13,37907.6923076923
2467,80,30,0,,0,0,1984,13,9971.42857142857
2468,69,100,100,95,0,0,1982,15,11666.6666666667
2469,100,50,0,99,0,0,1981,16,1000
2470,99,100,100,100,0,0,1982,15,49030.3333333333
2471,75,,,,1,0,1981,16,
2472,50,75,75,90,1,0,1983,14,47083.3333333333
2473,95,80,90,60,1,0,1982,15,18263.3333333333
2474,100,100,80,50,1,0,1984,13,0
2475,100,100,100,100,1,1,1980,17,30571.4285714286
2476,100,100,100,100,1,0,1983,14,55471
2477,100,100,100,100,0,0,1984,13,14294
2478,0,0,0,,1,0,1980,17,12740
2479,0,100,90,25,0,0,1982,15,67925.4
2480,15,65,35,41,0,0,1981,16,73909.0909090909
2481,90,100,100,80,0,0,1984,13,23668.2666666667
2482,75,99,95,90,1,0,1981,16,35208.3333333333
2483,99,100,100,100,0,0,1983,14,49555.5555555556
2484,0,100,50,0,0,0,1983,14,19000
2485,97,15,100,90,0,0,1983,14,12000
2486,0,0,0,0,1,0,1980,17,29750
2487,50,0,0,,0,0,1982,15,17625
2488,90,100,1,,1,0,1984,13,42500
2489,100,45,95,0,1,0,1980,17,71000
2490,99,100,100,100,0,0,1983,14,26700
2491,0,100,20,50,1,0,1984,13,14357.1428571429
2492,100,80,75,,0,0,1980,17,20750
2493,75,99,100,100,1,0,1982,15,51423.0769230769
2494,100,55,50,50,1,0,1984,13,53400
2495,98,,100,99,1,0,1980,17,86777
2496,,,5,15,0,0,1982,15,192644
2497,50,35,99,25,0,0,1983,14,23372.7272727273
2498,100,100,100,100,0,0,1980,17,46566.6666666667
2499,60,100,100,0,0,0,1981,16,16333.3333333333
2500,45,0,100,100,0,0,1983,14,31714.2857142857
2501,10,50,100,99,1,1,1983,14,18125
2502,90,,50,,1,0,1982,15,2500
2503,50,100,100,100,0,0,1980,17,18680.3076923077
2504,90,50,75,100,1,0,1984,13,13807.6923076923
2505,90,100,100,100,1,0,1982,15,12409.6
2506,99,100,100,100,0,0,1984,13,21250
2507,0,50,90,50,0,0,1984,13,33333.3333333333
2508,99,50,100,70,0,0,1982,15,26125.4545454545
2509,0,100,100,100,1,0,1980,17,1750
2510,99,100,100,100,1,0,1983,14,24653.8461538462
2511,100,100,100,50,0,0,1980,17,52333.3333333333
2512,100,50,0,0,1,0,1981,16,10537.4285714286
2513,95,,100,50,0,0,1980,17,44000
2514,75,,,,0,0,1981,16,41857.1428571429
2515,57,99,97,100,0,0,1983,14,30461.5384615385
2516,100,99,,0,0,0,1981,16,34714.2857142857
2517,30,75,95,35,0,0,1984,13,42000
2518,100,50,50,0,1,0,1981,16,16573.3333333333
2519,75,0,75,100,0,0,1981,16,37330.5333333333
2520,50,100,,0,0,0,1981,16,41154.8666666667
2521,50,50,65,70,1,0,1983,14,17785.7142857143
2522,0,0,5,5,0,0,1981,16,18520
2523,75,99,99,99,0,0,1984,13,32128.5714285714
2524,50,20,70,50,0,0,1982,15,28446.6666666667
2525,0,0,100,50,0,0,1984,13,1716.66666666667
2526,10,90,80,50,0,0,1981,16,15000
2527,85,75,75,90,0,0,1982,15,22687.5
2528,0,0,100,100,1,0,1981,16,31666.6666666667
2529,100,100,100,0,1,0,1981,16,33108.3333333333
2530,100,100,90,100,0,0,1980,17,29933.3333333333
2531,1,80,50,80,1,0,1982,15,22536.2857142857
2532,99,0,,,1,0,1980,17,53807.6923076923
2533,55,10,50,50,0,0,1982,15,49750
2534,90,0,50,0,0,0,1983,14,23166.6666666667
2535,99,50,,75,0,0,1981,16,40583.3333333333
2536,0,85,,,0,0,1981,16,28285.7142857143
2537,85,75,75,75,0,0,1983,14,32666.6666666667
2538,0,0,100,99,1,0,1980,17,15870
2539,50,,,75,1,0,1983,14,
2540,0,,0,,1,0,1982,15,
2541,100,100,100,,0,0,1984,13,28416.6666666667
2542,99,,25,,0,0,1981,16,54347.3333333333
2543,100,100,,90,1,0,1980,17,31923.0769230769
2544,0,90,98,80,1,0,1983,14,34574.5333333333
2545,100,0,0,100,0,0,1981,16,45889.8571428572
2546,65,75,75,75,0,0,1981,16,41222.2222222222
2547,95,0,80,0,1,0,1981,16,13886.6923076923
2548,99,75,99,100,0,0,1984,13,25916.6666666667
2549,100,100,,0,1,0,1983,14,30428.5714285714
2550,100,,,99,1,0,1983,14,24000
2551,5,95,70,5,1,0,1981,16,37600
2552,95,95,100,100,0,0,1984,13,37428.5714285714
2553,75,100,100,100,1,0,1980,17,14486.6666666667
2554,100,90,90,99,1,0,1981,16,10900
2555,0,0,0,0,1,0,1981,16,37227.2727272727
2556,75,100,100,0,1,1,1980,17,24600
2557,100,75,95,75,1,0,1984,13,17415.3846153846
2558,10,0,95,90,0,0,1981,16,77260.2142857143
2559,90,50,100,100,1,0,1983,14,14309.0909090909
2560,0,0,0,,0,0,1980,17,78500
2561,50,100,0,100,1,0,1980,17,14477.5
2562,50,100,100,100,0,0,1983,14,25846.1538461539
2563,50,100,100,100,0,0,1983,14,26307.6923076923
2564,50,99,75,95,0,0,1984,13,56000
2565,95,99,99,99,1,0,1981,16,56845.6153846154
2566,99,50,99,100,0,0,1984,13,40600
2567,98,0,0,0,1,0,1980,17,23472.7272727273
2568,90,50,100,100,0,0,1980,17,35327.2727272727
2569,80,90,90,90,0,0,1982,15,21600
2570,50,100,100,100,1,0,1981,16,30800
2571,0,90,0,0,1,0,1984,13,26123.0909090909
2572,0,100,80,90,1,0,1982,15,43384.6153846154
2573,0,90,90,100,0,0,1983,14,49866.6666666667
2574,50,100,98,90,0,0,1981,16,40846.1538461538
2575,0,50,96,70,0,0,1981,16,18188.5714285714
2576,98,100,9,1,0,0,1983,14,9414.28571428571
2577,50,90,5,100,1,0,1980,17,29000
2578,100,100,75,,0,0,1980,17,
2579,95,100,99,100,1,0,1980,17,35603.5714285714
2580,75,95,99,98,1,0,1982,15,34428.5714285714
2581,0,0,98,75,0,0,1983,14,38692.8571428571
2582,50,95,100,100,1,0,1982,15,21166.6666666667
2583,65,100,0,0,1,0,1982,15,23842.6666666667
2584,85,0,80,94,0,0,1983,14,23357.1428571429
2585,,,,,0,0,1980,17,16560
2586,0,50,0,0,1,0,1984,13,11562.5
2587,0,10,0,100,1,0,1983,14,33000
2588,0,0,0,,1,0,1983,14,11500
2589,1,,,,0,0,1982,15,22821.4285714286
2590,100,,100,100,1,0,1981,16,750
2591,,99,98,,0,0,1981,16,61986.3333333333
2592,0,85,70,90,1,0,1981,16,64333.3333333333
2593,100,100,100,100,0,0,1984,13,21000
2594,50,80,75,99,0,0,1983,14,18444.4444444444
2595,75,0,100,0,0,0,1980,17,20183.3333333333
2596,75,90,99,25,0,0,1980,17,30785.7142857143
2597,0,99,50,50,0,0,1983,14,53750
2598,90,100,0,85,0,0,1981,16,59525.4
2599,100,0,0,0,1,0,1981,16,19928.5714285714
2600,50,0,100,75,1,0,1982,15,13950
2601,100,99,0,100,1,0,1981,16,15300
2602,80,99,85,75,0,1,1982,15,42500
