y1,y2,y3,y4,gen,race,income
80,100,99,50,0,1,10.9283598113496
75,0,100,100,0,1,9.89103306893272
50,25,50,50,0,1,9.46118779735214
45,0,0,50,0,1,10.4739778177805
100,0,100,0,1,1,10.1888352822011
90,0,99,100,1,1,10.7681699055201
70,0,0,0,0,1,10.7130840980462
0,0,90,0,1,1,10.3241197325743
100,1,,100,0,1,9.3851784101518
99,70,90,50,0,1,10.2758407171424
0,50,25,100,0,1,9.72741031201122
1,0,0,0,0,1,8.97954677465214
90,50,50,0,0,1,9.2213348064242
20,0,100,75,0,1,11.273651266569
95,0,50,100,1,1,7.53909013425695
100,0,70,0,0,1,8.58373987582321
100,100,100,50,0,1,10.2042465983122
100,100,95,70,1,1,9.34100492754764
100,100,99,100,0,1,9.26181101278546
100,100,10,,1,1,8.86243427416255
75,0,100,100,0,1,10.4940183885554
,,0,,0,1,10.3633976336728
3,0,100,50,1,1,10.3569873805752
,95,95,95,1,1,10.1477843890229
99,50,0,100,0,1,9.60048207325266
35,0,0,0,1,1,10.2491886235142
75,30,50,100,0,1,9.51031600970558
98,100,85,50,0,1,10.5039566204228
10,50,100,50,1,1,9.30991978320613
50,100,75,75,1,1,10.1137528059421
100,100,100,0,1,1,9.639744097291
51,0,100,50,1,1,10.0521815018442
50,50,50,75,0,1,10.2855465306172
100,100,100,100,0,1,9.40547999412259
2,1,100,100,0,1,8.59097226350863
100,100,0,70,0,1,10.2898322501136
100,100,100,100,1,1,8.73765439003928
100,,,50,0,1,9.58475063953268
90,100,90,90,1,1,8.63642386881761
95,99,,,0,1,10.5466268600169
0,,0,0,1,1,9.79952194751765
100,50,100,0,0,1,10.3149830703314
0,1,100,0,0,1,8.08697728037973
7,,,,0,1,10.7364641225427
75,75,70,0,1,1,8.62071782179121
0,50,50,0,0,1,9.87692065757903
50,100,60,95,0,1,10.2373421375672
99,100,100,100,0,1,10.6949483743152
80,50,50,0,0,1,10.2589586196564
90,50,50,50,0,1,9.73163230221269
50,25,100,0,0,1,10.9921019444582
25,50,50,,1,1,8.92900079251553
100,100,90,100,1,1,9.98917442740669
100,0,50,0,1,1,9.05633921574889
57,100,50,20,1,1,9.8857309592953
1,0,50,50,0,1,10.8492836529844
100,1,0,100,0,1,9.92291037193657
50,50,70,50,0,1,9.18336105545527
75,0,2,75,0,1,9.82205917364698
12,,100,1,0,1,8.88021857971243
30,45,30,40,0,1,10.8992977878663
50,0,100,0,1,1,9.09897994184154
100,100,100,100,1,1,8.78751033084252
100,100,100,100,1,1,8.02772997697542
75,100,100,100,1,1,8.61839049980613
0,100,100,0,0,1,9.47229070330042
20,0,0,0,1,1,9.77249852210005
100,100,5,0,0,1,9.78407988931915
100,0,100,0,0,1,10.0539313908124
0,50,,,0,1,10.7218921151685
,0,99,67,1,1,9.71945805308243
0,,,100,1,1,9.81023057000491
70,,,100,0,1,8.97377767036364
25,,,100,1,1,9.23975237103869
10,,,0,0,1,10.4405256080568
0,90,60,0,1,1,9.46130761649523
100,0,95,100,1,1,8.88396785872802
100,99,90,0,1,1,8.55073643451761
20,10,50,0,1,1,7.53418449504101
0,0,0,0,1,1,9.84751441115611
100,0,0,100,1,1,9.79073416572263
75,0,0,0,0,1,10.1205659940699
100,100,99,10,0,1,10.2305284027181
9,0,90,80,1,1,9.79928828585472
,0,0,0,0,1,7.13150765862829
100,100,100,100,1,1,9.86505281522918
0,100,50,100,0,1,8.60715220848141
0,0,0,100,0,1,9.8185032753064
50,0,0,0,1,1,9.57757555247421
100,0,70,0,0,1,9.75058409973772
20,,10,15,0,1,10.7901719491013
40,80,85,88,0,1,10.3426062091052
0,0,0,50,1,1,8.97286276041873
100,,,100,1,1,6.17011064714873
100,100,95,50,0,1,10.167510408578
100,90,100,100,1,1,10.4054242540307
70,80,80,60,1,1,8.01265925088514
75,50,25,75,1,1,9.39539612772842
20,0,100,100,1,1,6.77084609448164
99,1,0,0,0,1,10.0799640095441
75,75,75,75,0,1,10.365145778615
100,0,,0,1,1,9.23684623023422
90,100,0,100,0,1,9.99184964041273
50,100,0,100,1,1,10.2501171579029
95,100,90,75,1,1,10.2251122225625
0,0,0,0,1,1,10.0678808167124
20,50,1,50,0,1,9.31199274949506
80,100,0,0,0,1,9.4845720613161
100,0,,,0,1,8.92904493115148
100,99,100,100,1,1,9.45440434321713
2,0,50,100,0,1,8.90227995905785
0,0,0,0,1,1,8.53345550883226
100,,,,1,1,8.77693177721789
25,,,,0,1,9.62635286827699
15,99,100,100,1,1,10.0163639899908
100,100,0,0,1,1,10.1324815691026
99,0,0,0,0,1,10.8015255046214
75,100,45,100,1,1,9.35065904581538
0,0,0,50,1,1,9.77200386313791
0,0,0,80,1,1,9.51115328221796
80,70,50,0,1,1,9.99088576958565
50,75,95,100,0,1,10.3745649808211
90,90,80,90,0,1,8.47195807660718
0,100,100,0,1,1,9.14057369245729
100,50,0,100,0,1,9.65139128621811
100,100,100,100,1,1,8.2343802259518
75,60,80,60,0,1,9.60918104912307
75,0,,,1,1,9.70059749880867
,50,80,50,0,1,9.91541063386399
50,0,100,100,1,1,8.68579599890473
100,0,0,0,1,1,9.98564406802669
50,97,100,50,0,1,10.0428625119679
60,,50,70,0,1,9.14950106786093
50,,50,0,0,1,8.75786166498776
85,90,80,,0,1,10.6284672164668
0,0,50,80,1,1,9.4899369928812
100,,,,0,1,10.6217376261913
0,0,100,30,0,1,10.0696552179621
50,75,0,5,0,1,10.5423468745158
100,100,100,50,1,1,9.20744615315906
99,98,95,99,1,1,8.76672541473311
99,99,90,10,1,1,9.52191505155957
50,50,0,50,0,1,9.13298359499239
100,55,39,50,1,1,10.1263886258938
50,0,0,,0,1,10.4877232870843
50,,,30,0,1,10.298036287727
50,,3,0,0,1,9.69588842570168
75,0,0,0,1,1,10.0456783256773
50,10,0,0,0,1,10.9458243184266
20,100,90,100,0,1,9.27854939500065
0,0,0,,0,1,9.58463336975657
0,100,100,100,0,1,9.80738744887137
100,89,25,12,0,1,6.67954304213066
40,,0,45,0,1,10.6966563269834
20,0,0,0,0,1,10.111876032533
95,100,,,1,1,9.96700883581965
0,100,100,100,0,1,9.87010413826055
100,100,100,100,0,1,9.37689347304393
100,100,40,60,1,1,9.68714835637344
100,50,40,,1,1,7.21680585546792
100,50,40,0,1,1,9.72446510983518
0,40,100,0,1,1,9.40372794641872
100,20,80,90,0,1,11.1752911872271
50,0,0,0,1,1,9.2302160502068
10,95,60,0,1,1,9.18030876038345
0,40,100,90,0,1,9.78457798483334
50,0,0,0,1,1,9.88830735927816
100,99,50,99,0,1,9.99534426992889
95,100,90,0,1,1,10.2643549816907
0,100,0,0,0,1,10.2293650447906
50,50,50,25,1,1,7.93710655270524
0,90,100,100,1,1,8.57311487951923
90,100,100,,1,1,9.76863123277366
60,50,80,80,0,1,9.92316626478966
99,90,70,80,1,1,9.241531588861
75,75,80,80,1,1,10.091488443753
90,50,25,60,1,1,9.6653191143608
,0,100,100,1,1,10.1737030802853
65,65,50,75,0,1,9.86430789113103
100,,65,80,0,1,8.60780603924323
50,10,100,0,0,1,10.4055816097654
75,25,80,75,0,1,10.4365817167598
10,0,75,0,1,1,8.49628139853213
100,50,100,0,0,1,9.17916261418729
99,99,90,100,0,1,9.44770650431762
50,100,100,95,1,1,10.0493180022184
100,0,100,,0,1,9.15124582977878
50,100,0,50,1,1,9.90252475193369
100,,50,,0,1,9.2790670968005
,,0,,1,1,8.80562300435662
100,0,,,1,1,8.58407923539739
50,50,50,85,0,1,10.3373078740225
40,10,,50,1,1,8.79333006869978
100,0,0,0,1,1,8.32600789838833
30,0,100,100,1,1,7.83743094119807
100,0,0,0,1,1,9.43772395733454
0,35,20,25,1,1,8.83876547757821
90,0,0,,1,1,8.63717280886463
0,0,100,0,1,1,10.5082849856825
50,,10,50,0,1,9.92086744763266
25,95,100,100,1,1,10.4946616785366
0,1,,,1,1,9.01958893138377
100,0,0,,1,1,9.99417445211675
100,100,50,,1,1,9.40666171946835
90,,,50,0,1,9.99604702066546
25,60,5,25,0,1,10.9633499400611
25,89,85,0,1,1,9.35402432571926
0,0,77,60,1,1,10.443050202082
,1,3,0,0,1,8.12004962980775
,60,,99,1,1,8.65664265117364
,100,0,,1,1,9.96464158252391
5,0,0,0,0,1,9.83881813526751
0,40,0,90,1,1,9.81355955141438
50,50,100,100,0,1,7.88748846778973
20,0,2,1,0,1,7.46005444472115
0,99,75,3,0,1,7.98132331747894
0,,,,1,1,8.93372506412299
0,3,100,0,1,1,9.92536142787332
75,75,97,75,1,1,10.0866869251069
100,0,0,100,1,1,9.35926434211572
0,10,0,0,1,1,10.2680717468881
0,0,0,100,1,1,9.80189746007379
6,1,,1,0,1,10.3498680466775
75,0,0,0,1,1,9.57643418758337
50,,0,50,0,1,9.97595840122247
11,21,0,0,0,1,10.5114938071427
10,0,,0,0,1,8.69115244097722
75,75,99,99,0,1,8.51469819539977
100,100,100,0,1,1,9.58631144166942
0,0,100,100,0,1,9.33433751629888
100,100,0,0,1,1,8.9617618461896
5,100,100,0,1,1,9.85108078610637
1,0,100,0,0,1,7.92280150629989
59,60,65,0,0,1,10.532967015925
100,98,0,0,1,1,9.67897087104808
100,75,99,0,0,1,9.9809405587283
,5,100,90,1,1,9.15664768178746
0,0,0,0,1,1,8.45196909356318
95,100,100,100,1,1,9.00385650566466
0,10,10,2,1,1,8.40230665704026
0,100,100,100,0,1,10.1641402487148
50,50,0,99,1,1,10.0373155125789
99,100,100,100,0,1,9.37220847531726
0,0,0,0,1,1,9.40437232289371
100,100,100,0,0,1,9.85590888387125
100,,0,100,0,1,9.41478039095509
2,90,99,99,1,1,8.30823957949075
4,,,,0,1,10.2469859389207
50,,0,22,0,1,9.51914574586382
0,96,0,0,1,1,10.0883200050493
50,100,100,100,1,1,10.0965150499076
0,0,0,80,0,1,10.5689091056472
100,50,3,95,1,1,9.36683039311541
50,100,0,,0,1,9.16500613708611
45,0,0,0,0,1,9.7889977365419
100,0,54,2,1,1,8.96613850737451
100,,0,0,0,1,8.53416842947495
90,5,1,100,0,1,10.0515973656572
50,100,0,100,0,1,9.44797527696029
0,100,100,99,0,1,8.84295495883742
0,,0,20,0,1,9.7317875931945
100,100,0,100,0,1,10.2484462565181
100,0,0,,0,1,9.46605981521118
30,0,100,0,0,1,10.6381882623909
100,100,0,100,1,1,7.90300396297863
0,0,0,1,1,1,8.3753860135248
0,0,0,,1,1,9.8268426475613
0,3,0,2,1,1,8.25004342851538
90,100,45,50,1,1,10.2795459729142
75,90,0,95,1,1,9.68023858013706
50,100,100,100,1,1,7.94943646565757
50,90,90,90,1,1,9.52045141332746
,0,0,0,1,1,9.82378930982955
80,100,99,100,1,1,10.4092861462003
30,65,67,43,0,1,9.69140819295358
50,100,90,0,1,1,7.46364849383295
0,0,1,0,0,1,10.4510833675091
75,,50,,1,1,9.31978582580989
100,99,0,0,1,1,9.7968300872257
0,0,,10,0,1,10.339040148004
10,100,100,0,1,1,10.1437306879273
0,0,50,100,1,1,9.097623465911
100,,10,0,0,1,8.05597025437649
,50,1,20,0,1,10.351993914615
1,100,10,0,1,1,8.47809584168707
100,100,99,100,1,1,9.01563804532954
100,0,100,70,0,1,9.69831511958674
99,100,,,0,1,10.490892270629
0,0,0,0,1,1,10.1158616239003
40,20,75,,0,1,10.3580784292461
0,0,100,,1,1,8.97416066630231
100,100,100,100,1,1,8.74619601328524
6,,100,100,1,1,9.19411915619703
83,1,70,0,0,1,8.89779736799417
100,100,100,,1,1,9.35984119936928
0,,,,0,1,9.51586953223143
0,0,0,0,1,1,10.410428420923
,49,50,40,0,1,8.88314763415691
0,,,,1,1,7.96136890027637
0,80,100,100,1,1,8.2413585314582
99,100,100,,1,1,8.74210132175743
,100,100,100,0,1,8.62110818175057
3,0,56,100,1,1,9.76997679242685
1,0,0,100,1,1,9.30974294154667
67,75,75,0,0,1,10.1695428618431
20,0,25,10,0,1,9.36108331359596
0,50,50,70,0,1,10.0496283739042
99,100,100,100,1,1,9.05020831889166
0,100,100,0,0,1,8.89593347463328
0,0,0,,0,1,9.75314131164541
10,0,0,5,0,1,7.13749618574286
0,100,0,0,1,1,9.00698495014035
0,100,0,75,0,1,8.29442176011991
0,0,0,0,1,1,9.18035941481669
89,70,80,70,0,1,9.55638560054758
1,100,100,99,1,1,7.36423982808131
0,0,0,1,0,1,9.85855685370678
10,1,0,0,1,1,9.14666989179093
10,0,0,100,0,1,8.7946023380654
0,1,95,10,1,1,8.9349059911536
100,1,100,0,0,1,9.11133277349121
100,85,100,95,1,1,8.57879346435171
56,15,60,50,0,1,8.97254298205743
25,100,50,90,1,1,9.89177013525713
100,100,100,100,1,1,8.29930538497644
100,50,15,15,0,1,9.65154231163437
100,100,0,0,1,1,9.15636086701786
0,50,0,75,0,1,8.55389744598354
100,0,50,0,0,1,9.86885318282708
0,2,0,0,0,1,10.0796722604078
10,0,5,100,0,1,9.43876534132346
5,0,100,99,0,1,9.2989745412327
100,50,100,100,0,1,9.5880398282019
0,50,100,,0,1,8.62128353201818
5,0,82,100,0,1,9.99712481750407
67,0,13,100,0,1,9.82064067973554
100,0,,,0,1,10.364626336737
0,0,100,100,0,1,7.75248922785147
50,100,100,100,1,1,10.2234081925577
0,20,75,45,0,1,8.42873405494738
100,99,100,100,1,1,6.63640364200527
95,99,99,98,0,1,9.02475785452624
70,0,0,,0,1,9.39281418528548
25,0,,,0,1,10.576872819371
10,,,,1,1,7.58058448305479
12,80,,,0,1,8.83202999608873
50,100,100,95,1,1,9.10476461619163
100,100,100,100,1,1,9.33509919307371
100,80,50,100,1,1,10.049051444814
10,0,0,0,1,1,8.69872985696666
90,0,50,50,0,1,9.29699699780408
0,0,50,50,1,1,9.02729130906444
75,5,100,99,1,1,10.2728968443312
99,10,0,0,0,1,8.77352197376805
0,50,75,,0,1,8.96983033617257
55,95,75,0,1,1,9.8125206321229
100,99,99,,1,1,10.464892927662
99,100,,,0,1,9.80849951717761
55,35,58,50,0,1,9.13056850779044
100,100,0,100,1,1,8.36432722172307
85,40,50,50,0,1,10.6049786772975
25,50,0,0,0,1,9.9772714598461
50,0,50,0,1,1,9.48445670575962
89,100,100,95,1,1,8.95954442956601
90,100,95,,1,1,9.22329428909572
75,0,0,,0,1,9.96177448322735
50,100,100,100,0,1,10.0764029610287
1,0,0,0,0,1,9.09332341004924
95,,0,0,0,1,10.6844468072506
0,,100,100,1,1,10.0306533773856
100,100,0,3,0,1,9.2613966021744
50,,,,0,1,10.6611572490818
50,100,0,0,0,1,10.2654418299857
80,0,0,100,0,1,10.2753719405457
,0,1,,1,1,8.86316806967101
50,95,0,,1,1,9.95400023313642
0,0,100,100,1,1,9.84824245256261
50,100,0,0,1,1,9.73631098384231
100,50,100,0,0,1,8.3755765163659
75,99,,75,0,1,9.54709012164193
75,50,50,50,1,1,8.57669913371088
100,95,99,100,0,1,9.78481648636668
0,100,100,100,0,1,9.94927006117706
98,0,100,100,1,1,8.56771406430474
75,0,0,0,0,1,10.1155175639148
100,100,0,0,0,1,10.3355311329415
0,100,50,0,1,1,9.62027434124804
25,65,90,0,0,1,10.0854616068469
99,99,,,0,1,10.4012660318756
100,90,100,100,0,1,9.75717470503096
90,100,10,0,0,1,8.37824353742578
100,,,,1,1,10.0419149224301
100,0,,,0,1,10.0910009245118
0,0,0,0,1,1,8.73269080241236
50,100,99,100,0,1,9.63811041482402
100,50,75,0,1,1,9.24218846511366
100,,0,0,1,1,7.49872055476944
0,1,50,0,1,1,8.76378936375311
100,0,0,100,1,1,8.55932111660017
95,100,99,100,1,1,9.02178065309008
78,54,100,70,0,1,10.6050303663264
90,99,0,0,1,1,9.44364856945997
99,65,0,95,0,1,9.99056211818995
0,60,0,0,0,1,8.69235288179791
70,99,100,99,0,1,8.27557992234742
,25,,100,1,1,7.26137028559582
75,0,99,99,1,1,9.38761226694493
100,10,100,100,0,1,9.73072753861049
50,50,,,1,1,9.84501828193455
50,0,,,0,1,10.0081571453303
1,95,50,50,1,1,7.64358457452045
0,,10,0,1,1,9.69570769255657
50,0,,0,1,1,9.72941018091191
98,100,95,100,0,1,10.1546351124381
100,0,80,0,0,1,9.08273158430818
90,100,,50,0,1,10.2994661932377
0,40,30,20,0,1,8.43059160174989
0,0,99,100,0,1,9.75754805990189
90,90,70,100,1,1,10.0484154819824
0,50,100,50,1,1,10.4008508953423
0,50,,80,0,1,7.50793147754997
50,50,0,50,0,1,10.4842183814299
50,100,100,100,1,1,9.6144214262691
50,0,0,0,1,1,8.15118574112518
0,100,99,99,1,1,8.02947869389949
0,0,0,0,1,1,7.29884320185129
0,0,0,0,1,1,8.99887045965986
,50,80,75,0,1,10.2076284950734
10,100,0,0,1,1,9.38304615304611
69,90,90,99,0,1,6.60959170793735
0,100,100,100,0,1,9.28712880243981
0,60,100,0,0,1,9.98338501783248
100,,0,0,0,1,7.91251470352597
100,100,100,0,1,1,9.00843662721912
100,99,59,99,1,1,9.62020294836711
100,95,90,100,1,1,9.56815813378608
60,60,15,50,0,1,9.19117048951935
90,100,100,100,0,1,10.5310066660163
25,100,95,0,1,1,9.75793878791683
50,0,100,99,1,1,9.94478047098566
0,,0,100,1,1,9.87020779712862
99,0,0,0,0,1,9.27005438497125
25,20,0,0,0,1,9.35123875741454
50,100,0,0,0,1,9.2368303541332
55,75,50,10,0,1,9.13754043127673
75,50,100,100,1,1,8.75451177353741
90,100,100,100,0,1,9.19738055557213
75,65,79,0,0,1,9.74157635206989
90,100,0,50,0,1,7.34490305193899
50,,20,25,0,1,10.1252974252317
0,100,0,0,1,1,8.1136679331708
0,0,0,2,0,1,6.16865510248075
35,0,0,0,1,1,9.62048663336458
50,50,99,10,1,1,9.04173247181232
75,0,0,0,1,1,9.112338078545
75,50,75,50,1,1,8.92350205834119
80,0,0,0,1,1,9.31597599463153
0,100,100,0,0,1,10.9891253521439
75,0,100,1,0,1,9.81464928594168
100,,100,0,1,1,9.67452561402595
0,,100,100,1,1,9.18818354743842
50,,,,0,1,9.85030953261321
0,100,100,90,1,1,8.12319633860344
80,15,0,,0,1,9.80441908826996
50,0,50,100,0,1,9.36647607829669
0,100,,100,0,1,9.16118049935026
50,,25,0,0,1,9.41245023007155
100,1,,100,0,1,8.66809434847565
100,0,100,100,1,1,8.31616814850125
100,100,60,100,1,1,9.66684812252797
10,100,50,50,1,1,9.56106166311884
100,0,100,0,0,1,9.23714424797952
0,50,50,35,0,1,10.0230324204983
100,0,0,50,0,1,10.3010880914
0,75,0,100,1,1,10.2948851682458
99,0,75,,0,1,8.82182456265666
10,0,90,0,0,1,8.81065139456839
90,70,0,100,1,1,9.07478368294684
100,85,100,100,1,1,9.15806941727762
100,0,,50,0,1,8.50346620116821
0,99,99,100,0,1,9.88948483896477
0,0,0,100,1,1,8.21863162353075
65,89,50,100,0,1,9.3367143687611
50,55,50,100,1,1,9.20218675191317
0,0,1,5,0,1,10.2765204641553
0,0,0,100,1,1,9.32009656861313
75,100,100,95,1,1,9.61095167031418
100,0,100,,0,1,6.81780024253224
99,98,95,90,1,1,10.485846849704
0,70,0,0,1,1,9.80884350403153
100,100,99,100,1,1,8.29962763473656
100,0,95,100,1,1,7.71918115525401
50,100,100,100,0,1,10.3863586035368
100,50,100,100,1,1,9.63816715775452
100,100,100,60,0,1,9.1578182850671
100,1,,100,0,1,10.9912043696231
80,5,10,100,0,1,8.11081217767583
100,0,0,0,0,1,9.89674207967641
100,50,,50,0,1,9.9142042938592
100,0,,,0,1,9.60465310426125
100,100,100,75,1,1,9.8660511085818
50,0,90,99,0,1,8.95784341684463
0,0,100,0,1,1,8.83983073986951
99,95,99,0,0,1,10.5832031840698
100,100,100,0,1,1,9.59424731965015
100,0,0,,1,1,10.3745759344651
100,0,0,,1,1,9.4891985305872
2,75,50,50,1,1,9.99389976319563
90,99,100,0,1,1,9.82067840967283
30,100,5,0,0,1,9.04782505939975
100,50,50,100,0,1,9.70383628352229
100,100,100,100,0,1,8.20184490585619
95,90,80,99,1,1,10.8283245777576
90,0,0,0,1,1,8.98344999612264
75,45,30,50,0,1,10.9699888850946
0,100,0,0,0,1,8.72958072672001
100,89,99,99,0,1,10.1654286584895
65,85,75,10,0,1,9.85620723233019
100,0,0,0,1,1,8.68874043280056
50,10,,0,1,1,9.74513119883475
0,0,0,100,1,1,9.96437352237549
50,50,,75,0,1,9.88215141565342
0,,,0,1,1,8.64713898444674
50,50,50,100,1,1,10.0490726836951
100,5,50,0,0,1,9.25530182676307
90,0,50,50,0,1,9.96080268891698
50,0,0,0,1,1,10.4505430327665
0,100,100,80,1,1,9.85290674742964
0,0,0,0,1,1,10.1876393019365
100,50,85,99,0,1,9.63367766446031
99,,1,99,0,1,9.01732139598734
99,100,40,0,1,1,9.17737440121734
100,80,0,0,1,1,9.99892053208517
100,99,100,0,0,1,8.75374130319772
,,,0,0,1,6.92712750532466
75,0,100,0,1,1,9.87548816368056
60,90,100,100,0,1,9.44440365385491
10,,100,100,0,1,9.26108379891895
0,99,1,10,1,1,8.46695855004857
90,0,0,0,1,1,8.85132967119617
75,,,,1,1,9.41743645123907
100,100,100,100,1,1,10.0155022392963
0,0,0,90,1,1,8.88120601270699
100,0,0,10,0,1,9.78512365992399
99,50,50,50,1,1,10.164416996896
0,0,0,0,0,1,9.57026079882464
25,0,100,0,1,1,8.12079898093887
2,1,1,80,0,1,9.96070719725306
0,100,50,100,0,1,9.26853566734105
50,1,50,80,0,1,9.63940666614898
100,95,50,,0,1,10.8230448178751
75,0,0,,0,1,7.51215144816385
70,80,50,0,0,1,7.32235956772568
0,0,25,50,0,1,9.41407889669908
0,75,90,95,0,1,10.0873871904078
0,,,,0,1,9.61933320576401
99,,25,,1,1,9.13362856900449
99,100,0,0,1,1,8.66911367653177
100,99,50,40,1,1,8.68703872191646
0,0,0,0,1,1,8.74079702408931
10,0,0,0,0,1,8.02053174703004
2,3,50,20,0,1,8.80139490593501
85,100,1,50,0,1,7.36654230512346
100,0,100,0,0,1,8.20233206280211
5,2,5,75,1,1,9.42851690582438
50,75,50,0,1,1,8.76890488564816
0,100,99,99,1,1,9.42886700928832
100,0,99,100,0,1,9.5418434860709
2,90,100,0,1,1,8.98916110643708
50,100,100,100,0,1,9.14338505385008
1,75,,20,0,1,8.92945077838328
100,70,75,80,1,1,10.2990293653826
2,100,100,0,0,1,9.56325291636516
4,100,5,50,0,1,8.3984036619702
0,100,0,100,1,1,9.8064910472004
0,0,0,0,1,1,7.52297953503884
100,50,100,100,0,1,9.71978816864662
75,0,2,0,0,1,9.7474915168726
0,100,100,99,1,1,8.40911985479482
100,50,100,90,1,1,9.47957273081231
4,90,,50,0,1,9.20685422104534
100,100,100,100,0,1,8.35832273770784
0,30,50,50,0,1,10.3499880677084
100,77,70,90,0,1,9.92615884129923
100,100,90,100,0,1,8.817800797561
97,100,80,100,1,1,8.56391022039056
100,0,100,,1,1,8.31599960298478
90,,,0,1,1,10.1920073471341
100,100,50,100,1,1,8.88861911780823
50,0,,5,1,1,9.58694260133279
70,50,0,40,1,1,10.1469681004232
75,0,99,100,1,1,9.6279149307517
3,5,100,99,1,1,9.15634215271453
50,0,100,100,1,1,9.70955842097581
100,10,20,0,0,1,8.40803264263512
50,,,50,0,1,10.0384985657964
5,,,,1,1,9.60725217210194
0,100,99,100,1,1,9.33906755967892
1,100,50,1,1,1,8.1837169195519
30,100,90,100,1,1,8.05221012833782
55,0,100,100,1,1,9.30819032511276
100,100,100,100,1,1,9.49135537278559
80,100,7,100,1,1,9.94427838045138
50,100,100,100,1,1,9.64665588656015
50,100,100,85,0,1,9.69565407943038
100,100,0,100,0,1,9.31028868201845
0,0,50,0,1,1,7.69159101945946
100,100,99,50,0,1,9.83529436339276
0,100,100,100,0,1,9.83870131899637
0,0,0,100,1,1,8.58837175977568
80,50,100,90,0,1,10.1807574153295
50,0,57,75,0,1,9.39995999629835
75,95,60,70,1,1,8.40818533548654
67,0,85,25,0,1,9.55544962284699
0,95,75,100,0,1,10.2229743709622
100,0,0,0,0,1,9.81723917386558
100,0,50,100,1,1,9.59198645936969
100,85,50,100,0,1,9.85430157551115
0,0,0,100,1,1,9.12875213887908
1,0,50,5,0,1,9.74442181205677
100,0,100,100,0,1,9.71973310416248
0,50,50,100,0,1,8.33807952710001
100,100,85,95,0,1,10.2506645955919
0,100,100,50,1,1,9.84921240743302
56,100,45,20,0,1,8.37143909144733
,100,100,100,0,1,9.4422857065594
60,100,100,100,0,1,9.48340676213577
,0,20,0,1,1,8.88325733208241
0,0,0,0,0,1,8.61250031034365
100,0,,90,0,1,10.6706287931223
90,0,0,99,0,1,9.19156783707234
25,100,40,50,0,1,9.62096667876603
100,100,50,99,0,1,10.1586201829235
100,0,100,0,1,1,9.57335563126582
0,60,50,50,0,1,10.266417930618
45,50,50,50,1,1,9.55197232728907
100,0,98,0,0,1,7.12094193505139
0,,,,0,1,10.0944092652976
50,50,50,0,0,1,10.8018392450938
23,0,0,100,1,1,9.91397269120661
100,100,75,95,1,1,9.7309215169612
100,2,3,,0,1,8.09800932837179
0,2,0,0,0,1,8.83475144727614
30,100,100,10,1,1,9.27479609732388
100,100,0,100,0,1,8.07237039319513
100,2,25,0,1,1,9.42121931789214
1,2,99,99,1,1,7.70169813105044
0,0,100,100,1,1,9.90911234832966
0,1,0,0,1,1,10.0516092371084
85,50,50,50,1,1,10.0971759193318
30,100,50,100,0,1,9.76379449892563
97,0,90,0,0,1,10.1742296040166
90,100,99,100,0,1,9.89635121350306
0,0,0,75,1,1,9.47391372740039
100,0,100,100,1,1,10.0115962322318
30,80,99,67,0,1,8.26348716402719
100,100,100,100,0,1,9.75225211138816
90,10,100,30,0,1,9.89287052888681
100,99,90,100,1,1,9.20772082833519
100,50,,,1,1,8.80010871513121
75,80,99,100,1,1,9.79832667185735
90,0,0,0,1,1,9.82671578205559
100,100,100,,1,1,8.96369736295937
100,,100,100,1,1,9.35301162002033
100,100,100,100,1,1,8.74904158950412
0,0,0,100,1,1,10.0907155181084
75,90,25,100,0,1,10.2160475305248
0,25,2,0,0,1,8.80133556139204
100,,,,1,1,9.41116187081106
90,100,5,99,0,1,9.49047543360191
0,0,0,0,1,1,8.89172397394749
0,0,50,0,1,1,9.12944403058972
0,100,,99,1,1,9.29035788911183
0,100,3,100,0,1,9.49786092116812
100,0,0,0,1,1,9.82504870864831
100,100,10,99,1,1,10.2324272952999
40,20,0,0,1,1,10.9515858730866
100,100,100,,1,1,10.5988082989692
0,100,100,45,0,1,9.30691374606276
100,15,2,50,0,1,8.82113849954552
0,1,100,50,0,1,8.55308313629412
50,75,90,100,0,1,10.7430332254049
,100,100,0,1,1,9.38419350751629
100,0,22,70,0,1,9.75195128535158
25,100,95,0,0,1,10.4314593521086
0,50,100,100,1,1,9.48589736202251
0,50,,100,1,1,9.27532339570266
67,0,0,0,0,1,8.89223560490519
50,90,100,0,0,1,9.31007713366927
0,100,100,,0,1,10.0871392328684
0,0,20,0,1,1,10.3443672722998
0,0,0,0,1,1,9.87583076456686
0,100,100,0,1,1,8.96039812135442
0,0,0,0,1,1,9.57248728235721
0,0,90,100,1,1,9.80690903217618
100,100,100,100,1,1,10.0946681570256
75,0,0,,1,1,9.39518327737221
0,100,100,100,1,1,10.0579722634448
0,,100,0,1,1,10.292903980621
0,0,,0,1,1,9.43645131600962
100,100,,90,1,1,9.91969122565263
0,100,100,,1,1,8.61743603683298
0,100,0,0,1,1,8.44251543169832
25,0,,0,0,1,8.91461939518483
0,50,90,100,1,1,8.58971377515569
75,40,,,0,1,9.34495871838065
60,85,100,,1,1,10.1755339829557
75,75,,,1,1,8.83846288108392
,65,85,0,0,1,7.26816769615203
75,,100,100,0,1,10.3825622381999
,80,98,50,1,1,9.73407000787192
100,50,100,100,0,1,10.7628495492859
