y1,y2,y3,y4,x1,x2,x3,x4,gen
100,90,100,100,50,0,,0,1
70,80,80,60,10,20,10,30,1
75,50,25,75,15,0,25,0,1
20,0,100,100,10,0,10,20,1
99,1,0,0,50,100,50,100,0
75,75,75,75,10,50,15,25,0
100,0,,0,0,50,,0,1
90,100,0,100,50,50,0,50,0
50,100,0,100,50,0,0,0,1
95,100,90,75,25,0,90,25,1
0,0,0,0,0,0,100,0,1
20,50,1,50,50,50,50,50,0
80,100,0,0,0,10,0,0,0
100,0,,,0,0,,,0
100,99,100,100,0,99,0,50,1
2,0,50,100,100,0,10,50,0
0,0,0,0,0,100,0,3,1
100,,,,10,,,,1
25,,,,50,,,,0
15,99,100,100,15,10,50,75,1
100,100,0,0,95,100,100,100,1
99,0,0,0,90,0,50,0,0
75,100,45,100,100,100,50,100,1
0,0,0,50,100,100,50,100,1
0,0,0,80,0,25,0,45,1
80,70,50,0,60,10,20,0,1
50,75,95,100,50,50,50,50,0
90,90,80,90,10,5,90,0,0
0,100,100,0,99,0,95,40,1
100,50,0,100,50,20,0,100,0
100,100,100,100,0,0,0,0,1
75,60,80,60,20,20,5,5,0
75,0,,,25,99,,,1
,50,80,50,,0,10,80,0
50,0,100,100,40,100,100,0,1
100,0,0,0,25,0,89,0,1
50,97,100,50,10,0,0,50,0
60,,50,70,50,,75,75,0
50,,50,0,1,,1,100,0
85,90,80,,10,10,20,,0
0,0,50,80,100,0,75,80,1
100,,,,100,,,,0
0,0,100,30,0,0,0,80,0
50,75,0,5,75,75,25,50,0
100,100,100,50,15,2,5,50,1
99,98,95,99,0,50,30,75,1
99,99,90,10,0,99,0,10,1
50,50,0,50,25,50,50,50,0
100,55,39,50,0,0,40,0,1
50,0,0,,0,1,50,,0
50,,,30,75,,,60,0
50,,3,0,100,,3,100,0
75,0,0,0,50,0,50,65,1
50,10,0,0,5,80,0,100,0
20,100,90,100,10,0,10,9,0
0,0,0,,100,100,100,,0
0,100,100,100,0,100,100,0,0
100,89,25,12,15,48,74,45,0
40,,0,45,75,,0,45,0
20,0,0,0,90,99,100,100,0
95,100,,,10,0,,,1
0,100,100,100,1,0,0,0,0
100,100,100,100,0,0,0,0,0
100,100,40,60,99,50,95,50,1
100,50,40,,50,50,30,,1
100,50,40,0,100,70,40,10,1
0,40,100,0,30,10,0,,1
100,20,80,90,50,10,20,20,0
50,0,0,0,30,40,0,0,1
10,95,60,0,25,100,80,95,1
0,40,100,90,30,80,0,40,0
50,0,0,0,90,5,50,1,1
100,99,50,99,2,0,2,2,0
95,100,90,0,10,10,20,10,1
0,100,0,0,0,0,50,0,0
50,50,50,25,20,0,50,0,1
0,90,100,100,75,85,80,90,1
90,100,100,,25,50,80,,1
60,50,80,80,55,50,70,27,0
99,90,70,80,0,1,20,10,1
75,75,80,80,15,,45,75,1
90,50,25,60,15,10,25,10,1
,0,100,100,1,90,,50,1
65,65,50,75,50,15,50,0,0
100,,65,80,60,,50,89,0
50,10,100,0,50,99,50,75,0
75,25,80,75,1,50,0,0,0
10,0,75,0,5,2,50,25,1
100,50,100,0,99,45,50,50,0
99,99,90,100,99,99,20,1,0
50,100,100,95,50,60,0,0,1
100,0,100,,0,0,0,,0
50,100,0,50,50,50,50,30,1
100,,50,,,,50,,0
,,0,,,,0,,1
100,0,,,0,0,,,1
50,50,50,85,50,50,50,50,0
40,10,,50,65,0,,10,1
100,0,0,0,100,0,45,100,1
30,0,100,100,40,50,50,50,1
100,0,0,0,,100,100,99,1
0,35,20,25,0,65,10,80,1
90,0,0,,0,100,100,,1
0,0,100,0,100,90,95,75,1
50,,10,50,0,,0,0,0
25,95,100,100,50,0,,10,1
0,1,,,0,0,,,1
100,0,0,,70,0,50,,1
100,100,50,,75,0,20,,1
90,,,50,20,,,50,0
25,60,5,25,0,15,20,50,0
25,89,85,0,60,75,85,97,1
0,0,77,60,100,0,10,30,1
,1,3,0,,1,5,1,0
,60,,99,,100,,75,1
,100,0,,,50,100,,1
5,0,0,0,0,0,0,0,0
0,40,0,90,5,40,70,50,1
50,50,100,100,1,0,0,0,0
20,0,2,1,11,0,0,1,0
0,99,75,3,0,50,34,45,0
0,,,,0,,,,1
0,3,100,0,0,0,0,100,1
75,75,97,75,13,50,75,75,1
100,0,0,100,50,99,0,80,1
0,10,0,0,10,25,95,95,1
0,0,0,100,0,100,0,0,1
6,1,,1,9,9,,100,0
75,0,0,0,0,100,10,100,1
50,,0,50,50,,0,,0
11,21,0,0,9,86,100,97,0
10,0,,0,5,50,,100,0
75,75,99,99,50,25,0,20,0
100,100,100,0,75,0,,0,1
0,0,100,100,0,11,0,90,0
100,100,0,0,54,99,50,0,1
5,100,100,0,1,65,100,,1
1,0,100,0,1,0,50,0,0
59,60,65,0,83,28,40,0,0
100,98,0,0,99,3,0,0,1
100,75,99,0,0,10,10,90,0
,5,100,90,,,100,50,1
0,0,0,0,0,100,100,100,1
95,100,100,100,25,0,0,25,1
0,10,10,2,2,20,10,10,1
0,100,100,100,0,0,0,0,0
50,50,0,99,0,45,0,0,1
99,100,100,100,0,0,0,0,0
0,0,0,0,0,0,0,0,1
100,100,100,0,0,0,1,50,0
100,,0,100,1,,0,1,0
2,90,99,99,0,10,50,10,1
4,,,,0,,,,0
50,,0,22,25,,0,1,0
0,96,0,0,0,25,0,100,1
50,100,100,100,0,0,0,0,1
0,0,0,80,85,100,100,50,0
100,50,3,95,10,10,4,50,1
50,100,0,,75,100,100,,0
45,0,0,0,100,0,0,1,0
100,0,54,2,20,0,0,10,1
100,,0,0,20,,0,0,0
90,5,1,100,90,7,1,10,0
50,100,0,100,50,9,50,0,0
0,100,100,99,0,30,100,50,0
0,,0,20,0,0,100,50,0
100,100,0,100,50,0,0,0,0
100,0,0,,70,0,100,,0
30,0,100,0,0,0,0,0,0
100,100,0,100,5,15,40,0,1
0,0,0,1,100,100,100,99,1
0,0,0,,90,99,98,,1
0,3,0,2,0,5,0,3,1
90,100,45,50,55,100,75,75,1
75,90,0,95,5,30,45,95,1
50,100,100,100,20,90,100,0,1
50,90,90,90,50,10,40,45,1
,0,0,0,,0,0,0,1
80,100,99,100,80,100,100,95,1
30,65,67,43,100,50,30,10,0
50,100,90,0,100,0,60,50,1
0,0,1,0,0,2,1,100,0
75,,50,,3,,50,,1
100,99,0,0,50,99,0,100,1
0,0,,10,99,75,,10,0
10,100,100,0,25,0,50,0,1
0,0,50,100,0,99,50,3,1
100,,10,0,90,,50,100,0
,50,1,20,,50,65,0,0
1,100,10,0,50,0,1,0,1
100,100,99,100,0,0,0,0,1
100,0,100,70,50,50,0,20,0
99,100,,,25,0,,,0
0,0,0,0,50,99,50,50,1
40,20,75,,50,40,30,,0
0,0,100,,0,100,99,,1
100,100,100,100,0,50,50,50,1
6,,100,100,90,,100,100,1
83,1,70,0,0,0,0,0,0
100,100,100,,95,0,0,,1
0,,,,40,,,,0
0,0,0,0,100,90,90,0,1
,49,50,40,,40,0,0,0
0,,,,0,,,,1
0,80,100,100,90,100,100,10,1
99,100,100,,97,50,0,,1
,100,100,100,,0,50,100,0
3,0,56,100,6,3,99,5,1
1,0,0,100,1,0,50,0,1
67,75,75,0,40,0,25,100,0
20,0,25,10,80,90,50,90,0
0,50,50,70,50,10,50,50,0
99,100,100,100,25,0,80,20,1
0,100,100,0,99,50,50,4,0
0,0,0,,0,0,100,,0
10,0,0,5,5,0,0,10,0
0,100,0,0,0,90,0,50,1
0,100,0,75,0,20,2,20,0
0,0,0,0,0,0,0,0,1
89,70,80,70,58,30,0,0,0
1,100,100,99,0,0,0,0,1
0,0,0,1,100,50,0,100,0
10,1,0,0,10,1,100,0,1
10,0,0,100,50,0,100,100,0
0,1,95,10,25,,20,20,1
100,1,100,0,25,0,1,0,0
100,85,100,95,98,1,50,98,1
56,15,60,50,7,0,70,60,0
25,100,50,90,5,95,90,10,1
100,100,100,100,1,0,100,50,1
100,50,15,15,0,50,20,0,0
100,100,0,0,0,0,100,0,1
0,50,0,75,50,0,0,0,0
100,0,50,0,50,100,40,50,0
0,2,0,0,0,2,1,0,0
10,0,5,100,30,2,0,0,0
5,0,100,99,78,0,5,1,0
100,50,100,100,50,0,50,100,0
0,50,100,,0,3,50,,0
5,0,82,100,1,1,100,100,0
67,0,13,100,78,0,96,0,0
100,0,,,50,0,,,0
0,0,100,100,100,0,0,0,0
50,100,100,100,25,90,95,50,1
0,20,75,45,0,70,20,90,0
100,99,100,100,0,0,20,1,1
95,99,99,98,0,2,2,0,0
70,0,0,,0,0,0,,0
25,0,,,15,70,,,0
10,,,,10,,,,1
12,80,,,50,50,,,0
50,100,100,95,25,11,0,75,1
100,100,100,100,0,10,50,50,1
100,80,50,100,0,10,80,0,1
10,0,0,0,25,0,100,100,1
90,0,50,50,1,0,75,50,0
0,0,50,50,25,50,50,50,1
75,5,100,99,50,99,33,50,1
99,10,0,0,0,60,100,100,0
0,50,75,,10,50,0,,0
55,95,75,0,25,0,85,50,1
100,99,99,,80,0,1,,1
99,100,,,0,0,,,0
55,35,58,50,45,55,98,50,0
100,100,0,100,0,,0,0,1
85,40,50,50,90,80,10,0,0
25,50,0,0,0,50,0,0,0
50,0,50,0,45,100,100,100,1
89,100,100,95,0,100,100,0,1
90,100,95,,10,10,50,,1
75,0,0,,50,50,0,0,0
50,100,100,100,25,20,5,50,0
1,0,0,0,1,5,0,0,0
95,,0,0,10,,0,50,0
0,,100,100,10,,25,50,1
100,100,0,3,0,100,0,0,0
50,,,,0,,,,0
50,100,0,0,50,50,100,0,0
80,0,0,100,0,0,100,0,0
,0,1,,,100,99,,1
50,95,0,,50,100,100,,1
0,0,100,100,1,0,99,75,1
50,100,0,0,50,0,0,100,1
100,50,100,0,100,50,100,0,0
75,99,,75,25,0,,75,0
75,50,50,50,50,100,75,50,1
100,95,99,100,50,99,50,0,0
0,100,100,100,50,0,0,0,0
98,0,100,100,10,0,10,50,1
75,0,0,0,15,0,50,0,0
100,100,0,0,50,10,100,0,0
0,100,50,0,0,99,75,1,1
25,65,90,0,0,0,0,0,0
99,99,,,30,50,,,0
100,90,100,100,0,8,0,0,0
90,100,10,0,15,50,20,0,0
100,,,,0,,,,1
100,0,,,10,100,,,0
0,0,0,0,25,0,30,0,1
50,100,99,100,90,50,50,50,0
100,50,75,0,75,50,25,95,1
100,,0,0,0,,0,0,1
0,1,50,0,0,5,0,50,1
100,0,0,100,10,90,100,0,1
95,100,99,100,95,50,50,0,1
78,54,100,70,76,54,75,10,0
90,99,0,0,50,45,100,100,1
99,65,0,95,99,87,0,0,0
0,60,0,0,0,30,0,0,0
70,99,100,99,81,45,0,0,0
,25,,100,,90,,80,1
75,0,99,99,45,,0,96,1
100,10,100,100,0,90,0,5,0
50,50,,,90,50,,,1
50,0,,,50,50,,,0
1,95,50,50,99,99,1,3,1
0,,10,0,100,50,10,0,1
50,0,,0,50,0,,0,1
98,100,95,100,88,,85,85,0
100,0,80,0,0,0,75,100,0
90,100,,50,70,0,,100,0
0,40,30,20,50,20,0,2,0
0,0,99,100,50,0,99,1,0
90,90,70,100,10,60,40,2,1
0,50,100,50,0,50,50,0,1
0,50,,80,50,90,,1,0
50,50,0,50,50,100,0,0,0
50,100,100,100,48,20,0,50,1
50,0,0,0,50,0,0,0,1
0,100,99,99,50,99,1,50,1
0,0,0,0,0,0,10,100,1
0,0,0,0,0,0,0,1,1
,50,80,75,,0,40,60,0
10,100,0,0,100,0,100,100,1
69,90,90,99,1,90,20,80,0
0,100,100,100,0,100,0,1,0
0,60,100,0,100,0,34,80,0
100,,0,0,0,,0,100,0
100,100,100,0,25,3,50,0,1
100,99,59,99,0,99,100,100,1
100,95,90,100,0,0,5,0,1
60,60,15,50,0,50,1,30,0
90,100,100,100,50,0,0,0,0
25,100,95,0,5,2,50,0,1
50,0,100,99,50,0,0,0,1
0,,0,100,0,,20,50,1
99,0,0,0,0,100,50,0,0
25,20,0,0,50,20,0,10,0
50,100,0,0,1,0,10,0,0
55,75,50,10,30,0,50,10,0
75,50,100,100,50,20,50,50,1
90,100,100,100,10,0,0,25,0
75,65,79,0,20,10,3,0,0
90,100,0,50,50,50,0,40,0
50,,20,25,50,,20,0,0
0,100,0,0,1,50,90,100,1
0,0,0,2,1,0,0,0,0
35,0,0,0,40,80,90,80,1
50,50,99,10,100,99,99,90,1
75,0,0,0,50,0,0,0,1
75,50,75,50,10,50,50,75,1
80,0,0,0,50,13,100,0,1
0,100,100,0,0,0,0,0,0
75,0,100,1,0,100,0,3,0
100,,100,0,50,,100,0,1
0,,100,100,100,,20,100,1
50,,,,50,,,,0
0,100,100,90,0,0,60,0,1
80,15,0,,80,75,70,,0
50,0,50,100,0,0,0,0,0
0,100,,100,0,0,,50,0
50,,25,0,100,,50,0,0
100,1,,100,100,3,,0,0
100,0,100,100,90,0,3,0,1
100,100,60,100,50,60,60,50,1
10,100,50,50,25,0,50,50,1
100,0,100,0,0,100,0,20,0
0,50,50,35,5,0,50,65,0
100,0,0,50,80,1,0,50,0
0,75,0,100,25,0,0,70,1
99,0,75,,10,0,2,,0
10,0,90,0,10,0,10,0,0
90,70,0,100,30,50,50,0,1
100,85,100,100,100,25,100,0,1
100,0,,50,20,0,,5,0
0,99,99,100,60,99,10,20,0
0,0,0,100,0,0,0,50,1
65,89,50,100,5,60,10,40,0
50,55,50,100,50,,20,0,1
0,0,1,5,90,0,0,50,0
0,0,0,100,100,,100,0,1
75,100,100,95,25,0,30,5,1
100,0,100,,10,1,0,,0
99,98,95,90,2,2,0,75,1
0,70,0,0,80,50,50,0,1
100,100,99,100,0,50,99,0,1
100,0,95,100,10,50,90,90,1
50,100,100,100,50,0,0,0,0
100,50,100,100,50,80,50,,1
100,100,100,60,20,0,0,70,0
100,1,,100,50,1,,100,0
80,5,10,100,50,10,100,100,0
100,0,0,0,50,90,75,90,0
100,50,,50,100,40,,45,0
100,0,,,50,1,,,0
100,100,100,75,100,0,50,0,1
50,0,90,99,49,100,100,50,0
0,0,100,0,0,0,100,0,1
99,95,99,0,20,10,95,50,0
100,100,100,0,50,100,50,100,1
100,0,0,,10,80,25,,1
100,0,0,,50,0,0,,1
2,75,50,50,5,25,50,50,1
90,99,100,0,50,0,50,0,1
30,100,5,0,100,10,10,0,0
100,50,50,100,0,50,50,50,0
100,100,100,100,0,50,49,45,0
95,90,80,99,0,25,50,10,1
90,0,0,0,50,0,50,50,1
75,45,30,50,50,65,50,75,0
0,100,0,0,0,50,100,100,0
100,89,99,99,0,3,2,50,0
65,85,75,10,15,2,90,5,0
100,0,0,0,5,2,50,100,1
50,10,,0,90,1,,0,1
0,0,0,100,0,0,0,0,1
50,50,,75,75,,,0,0
0,,,0,0,,,100,1
50,50,50,100,50,50,50,50,1
100,5,50,0,0,90,50,0,0
90,0,50,50,0,80,50,0,0
50,0,0,0,25,85,99,100,1
0,100,100,80,50,50,0,75,1
0,0,0,0,100,95,100,100,1
100,50,85,99,100,10,95,90,0
99,,1,99,1,,1,23,0
99,100,40,0,95,50,100,100,1
100,80,0,0,95,10,100,40,1
100,99,100,0,50,50,100,1,0
,,,0,,,,0,0
75,0,100,0,10,2,50,90,1
60,90,100,100,0,20,70,90,0
10,,100,100,10,,10,20,0
0,99,1,10,0,80,1,11,1
90,0,0,0,100,1,2,1,1
75,,,,50,,,,1
100,100,100,100,85,100,50,10,1
0,0,0,90,0,100,99,100,1
100,0,0,10,30,80,80,1,0
99,50,50,50,80,50,50,50,1
0,0,0,0,50,2,0,0,0
25,0,100,0,75,0,30,100,1
2,1,1,80,1,0,3,20,0
0,100,50,100,55,0,0,0,0
50,1,50,80,10,50,50,50,0
100,95,50,,0,98,90,,0
75,0,0,,35,100,0,,0
70,80,50,0,80,80,50,40,0
0,0,25,50,20,50,99,75,0
0,75,90,95,20,0,20,20,0
0,,,,0,,,,0
99,,25,,50,,75,,1
99,100,0,0,10,0,40,0,1
100,99,50,40,5,75,50,50,1
0,0,0,0,0,0,1,1,1
10,0,0,0,0,,,2,0
2,3,50,20,100,2,20,4,0
85,100,1,50,70,100,1,50,0
100,0,100,0,0,0,100,4,0
5,2,5,75,6,50,3,95,1
50,75,50,0,50,75,25,0,1
0,100,99,99,50,0,75,45,1
100,0,99,100,50,20,0,80,0
2,90,100,0,10,5,0,100,1
50,100,100,100,25,50,2,50,0
1,75,,20,1,75,,10,0
100,70,75,80,75,50,60,50,1
2,100,100,0,1,0,0,0,0
4,100,5,50,5,0,1,50,0
0,100,0,100,2,0,100,98,1
0,0,0,0,5,50,89,100,1
100,50,100,100,0,75,50,0,0
75,0,2,0,50,97,99,0,0
0,100,100,99,2,95,9,99,1
100,50,100,90,10,50,0,20,1
4,90,,50,5,10,,89,0
100,100,100,100,100,100,50,50,0
0,30,50,50,50,20,50,90,0
100,77,70,90,100,85,60,76,0
100,100,90,100,0,0,50,50,0
97,100,80,100,97,50,50,0,1
100,0,100,,0,0,50,,1
90,,,0,50,,,100,1
100,100,50,100,99,100,45,50,1
50,0,,5,50,0,,100,1
70,50,0,40,95,50,50,75,1
75,0,99,100,15,99,0,0,1
3,5,100,99,34,6,10,99,1
50,0,100,100,50,0,50,0,1
100,10,20,0,20,0,2,0,0
50,,,50,50,,,0,0
5,,,,50,,,,1
0,100,99,100,0,0,10,10,1
1,100,50,1,0,0,60,1,1
30,100,90,100,5,30,95,50,1
55,0,100,100,55,0,50,70,1
100,100,100,100,90,70,10,0,1
80,100,7,100,10,80,7,100,1
50,100,100,100,20,0,25,20,1
50,100,100,85,50,45,0,25,0
100,100,0,100,50,0,0,0,0
0,0,50,0,0,0,60,60,1
100,100,99,50,50,50,50,20,0
0,100,100,100,0,50,50,30,0
0,0,0,100,0,0,0,100,1
80,50,100,90,20,90,,95,0
50,0,57,75,50,0,34,30,0
75,95,60,70,10,95,50,10,1
67,0,85,25,19,100,75,80,0
0,95,75,100,50,50,50,30,0
100,0,0,0,99,0,0,0,0
100,0,50,100,100,0,100,0,1
100,85,50,100,91,0,99,93,0
0,0,0,100,10,0,0,0,1
1,0,50,5,11,1,50,6,0
100,0,100,100,0,10,50,50,0
0,50,50,100,0,0,0,10,0
100,100,85,95,0,0,30,45,0
0,100,100,50,0,5,50,25,1
56,100,45,20,13,0,45,20,0
,100,100,100,,0,20,0,0
60,100,100,100,10,0,50,15,0
,0,20,0,,1,50,50,1
0,0,0,0,1,0,100,100,0
100,0,,90,0,0,,50,0
90,0,0,99,0,0,50,0,0
25,100,40,50,50,50,99,10,0
100,100,50,99,0,0,1,0,0
100,0,100,0,20,0,0,0,1
0,60,50,50,50,60,5,100,0
45,50,50,50,25,25,50,25,1
100,0,98,0,50,90,0,99,0
0,,,,,,,,0
50,50,50,0,50,20,50,0,0
23,0,0,100,34,85,95,75,1
100,100,75,95,75,0,45,90,1
100,2,3,,0,2,2,,0
0,2,0,0,100,2,0,90,0
30,100,100,10,0,80,50,100,1
100,100,0,100,60,0,0,0,0
100,2,25,0,100,0,1,1,1
1,2,99,99,2,1,65,10,1
0,0,100,100,95,100,0,0,1
0,1,0,0,0,100,100,100,1
85,50,50,50,0,0,0,50,1
30,100,50,100,40,0,50,50,0
97,0,90,0,10,0,10,80,0
90,100,99,100,20,85,0,0,0
0,0,0,75,2,100,0,75,1
100,0,100,100,0,0,0,0,1
30,80,99,67,30,60,56,45,0
100,100,100,100,0,0,0,50,0
90,10,100,30,10,50,50,0,0
100,99,90,100,50,1,0,0,1
100,50,,,50,50,,,1
75,80,99,100,75,80,50,50,1
90,0,0,0,50,100,25,0,1
100,100,100,,100,10,0,,1
100,,100,100,0,,,100,1
100,100,100,100,50,10,0,50,1
0,0,0,100,100,,100,100,1
75,90,25,100,50,95,,50,0
0,25,2,0,100,100,1,100,0
100,,,,,,,,1
90,100,5,99,,90,5,0,0
0,0,0,0,1,25,50,,1
0,0,50,0,0,0,0,20,1
0,100,,99,1,50,1,0,1
0,100,3,100,0,0,0,0,0
100,0,0,0,25,,,100,1
100,100,10,99,2,,5,100,1
40,20,0,0,60,50,50,100,1
100,100,100,,0,0,0,0,1
0,100,100,45,5,,100,25,0
100,15,2,50,100,50,1,100,0
0,1,100,50,0,0,50,20,0
50,75,90,100,100,50,2,0,0
,100,100,0,,0,0,100,1
100,0,22,70,,0,,70,0
25,100,95,0,75,0,75,0,0
0,50,100,100,100,5,95,50,1
0,50,,100,100,75,,,1
67,0,0,0,50,100,100,100,0
50,90,100,0,25,50,0,10,0
0,100,100,,0,50,100,,0
0,0,20,0,1,0,20,100,1
0,0,0,0,100,100,100,100,1
0,100,100,0,50,0,80,0,1
0,0,0,0,60,99,98,100,1
0,0,90,100,75,100,5,50,1
100,100,100,100,0,0,0,0,1
75,0,0,,50,0,10,,1
0,100,100,100,100,0,5,0,1
0,,100,0,100,,,0,1
0,0,,0,50,0,0,90,1
100,100,,90,0,0,,20,1
0,100,100,,100,0,10,,1
0,100,0,0,0,0,100,50,1
25,0,,0,0,0,,0,0
0,50,90,100,90,0,0,15,1
75,40,,,30,70,,,0
60,85,100,,70,15,,,1
75,75,,,75,15,,,1
,65,85,0,0,50,9,90,0
75,,100,100,25,,75,50,0
,80,98,50,,50,0,50,1
100,50,100,100,0,0,0,0,0
70,99,0,100,5,0,0,0,1
0,0,100,50,0,0,60,50,1
0,40,65,0,0,60,70,60,0
50,0,50,100,50,0,50,50,0
50,5,0,0,50,0,0,0,0
75,75,0,0,50,5,0,0,0
50,100,0,100,50,50,,100,1
0,0,20,10,74,100,1,0,1
0,0,,,50,100,,,1
75,1,50,100,50,1,50,50,0
75,1,,95,25,0,,50,1
80,0,100,11,50,0,0,100,1
25,75,,,50,75,,,0
0,0,95,,100,0,50,,1
50,90,90,,10,50,95,,1
100,100,100,100,50,0,0,50,0
45,60,40,75,20,45,100,60,0
99,,90,0,50,,10,0,0
0,50,95,100,100,0,10,0,0
0,0,25,75,60,25,15,25,0
100,100,100,100,0,100,50,95,0
0,0,75,0,0,100,50,0,0
50,0,0,0,25,0,10,35,1
90,20,100,0,90,10,0,85,0
0,90,100,0,0,10,100,50,0
16,100,4,10,6,30,6,10,0
10,50,0,100,40,50,0,0,0
100,0,75,50,50,99,50,50,0
0,95,30,0,0,99,50,100,0
75,100,75,100,75,50,0,10,0
50,0,0,100,75,0,0,50,1
80,50,50,0,100,50,50,0,0
0,0,100,98,0,70,0,50,0
100,,100,100,0,,80,100,0
100,100,98,95,50,0,2,5,1
97,0,80,90,10,0,10,45,0
100,,,,0,,,,0
90,,0,0,40,,,100,1
99,0,75,75,10,50,35,15,0
100,,0,100,90,,0,90,0
0,100,50,100,0,0,50,,0
0,0,0,0,2,0,0,0,0
100,0,0,100,100,0,0,100,1
0,50,50,50,100,0,0,50,1
25,50,99,90,25,0,5,2,0
99,0,0,0,25,0,,0,1
50,2,50,10,45,,0,10,0
95,75,,75,0,20,,25,0
100,50,,100,50,,,0,0
,50,50,50,,50,50,50,1
75,50,1,90,25,50,1,90,1
40,96,89,80,90,88,75,30,1
75,50,50,50,50,50,60,85,1
0,100,0,0,10,0,100,100,0
50,50,,,0,0,,,0
50,50,50,50,50,50,50,50,1
50,0,,99,80,50,,90,1
100,100,80,100,5,50,0,80,0
90,100,,100,0,0,,0,0
90,99,100,100,25,0,98,80,0
100,100,100,100,50,99,0,0,0
90,100,75,100,50,,0,0,0
50,100,100,100,25,25,0,0,1
90,65,75,90,0,10,0,0,0
75,95,99,99,50,10,35,35,0
50,100,100,100,50,0,50,30,0
50,100,100,100,50,100,10,99,0
1,100,100,80,50,10,61,98,0
99,50,50,50,1,50,80,50,1
100,100,100,100,20,,90,,1
100,0,,,100,0,,,1
75,0,0,100,5,0,0,95,1
100,100,100,100,0,3,100,0,1
50,100,15,50,100,0,1,0,0
100,100,70,90,100,100,60,10,1
100,100,100,100,5,50,0,20,1
99,45,100,,0,75,88,,0
0,0,0,0,1,99,100,1,1
100,99,100,0,50,50,0,50,1
,50,,,,50,,,1
75,50,10,40,60,75,45,0,0
80,90,80,100,30,0,0,10,0
0,0,0,0,0,0,100,100,1
75,80,,,50,50,,,0
0,,,,0,,,,1
1,100,100,100,100,100,100,100,1
75,,50,100,15,,75,50,1
0,,100,50,50,,0,25,0
50,100,100,100,50,100,50,50,0
100,0,,,50,0,,,0
90,90,99,100,50,75,100,95,0
100,50,0,0,25,100,100,100,0
25,50,70,0,85,90,90,100,1
75,95,0,100,5,85,,90,1
50,100,0,0,49,50,0,0,0
90,100,0,,50,0,10,,0
0,0,50,100,10,100,20,0,0
99,0,0,100,0,0,50,0,1
,0,0,0,,75,0,0,0
10,0,99,0,5,10,55,85,1
10,0,50,0,10,0,50,10,1
0,,0,0,0,,0,0,0
90,75,99,99,0,99,0,0,1
5,80,80,90,0,20,10,10,0
100,100,50,75,0,65,50,50,1
100,50,100,100,90,0,1,0,0
,100,,,,100,,,1
75,100,100,100,0,0,40,0,1
85,80,70,70,0,15,1,2,0
100,100,0,,50,10,0,,1
0,100,100,0,0,50,100,100,0
0,100,0,100,0,99,100,89,1
50,100,0,0,100,0,0,75,1
1,100,,0,12,0,0,0,0
90,0,45,0,50,0,10,100,0
50,0,0,0,0,100,100,100,1
100,95,0,100,0,50,0,0,1
75,25,50,99,50,10,50,75,0
10,12,0,9,6,13,0,8,1
1,0,1,2,3,0,1,2,0
50,50,50,50,50,50,20,25,0
0,100,50,100,0,50,0,0,1
50,75,100,100,10,50,0,0,1
0,0,,100,0,0,,100,1
90,0,0,,5,25,0,,1
95,98,,50,10,0,,99,1
5,50,0,50,75,0,25,50,1
1,0,0,100,50,50,50,50,0
50,50,50,50,50,60,50,75,0
11,1,0,,34,1,0,,0
0,0,,0,50,0,,0,0
50,0,0,0,50,90,99,90,1
75,100,90,100,90,50,90,50,1
0,0,0,0,50,25,50,100,0
50,50,10,,10,5,0,,0
50,50,50,50,50,30,13,50,0
50,0,90,100,50,0,60,50,0
50,0,0,0,50,0,0,0,0
50,0,4,50,50,2,0,50,1
50,12,3,9,50,34,2,8,1
0,50,0,50,100,50,100,50,1
100,50,,,50,20,,,0
100,100,0,0,0,50,0,0,0
0,50,0,0,20,90,100,50,1
50,50,,0,50,25,,0,1
50,90,100,95,50,95,25,25,0
50,0,100,100,50,0,0,0,0
70,60,0,0,0,0,0,0,0
75,1,100,100,10,50,50,0,1
100,100,100,100,50,0,0,100,0
0,100,100,0,100,50,100,0,1
50,85,90,100,30,60,0,2,0
25,65,45,87,50,20,30,45,0
90,0,100,100,75,50,90,50,1
98,100,100,100,50,25,0,0,0
0,0,0,0,10,20,99,95,1
20,0,0,100,100,0,0,50,1
100,100,100,100,0,0,0,0,1
0,25,100,100,0,0,0,0,0
0,25,100,100,35,25,5,100,1
0,0,40,0,1,0,50,50,1
50,100,0,100,0,100,100,50,0
50,85,5,100,50,1,3,0,0
0,,,,100,,,,1
25,,100,50,5,0,10,0,1
75,100,100,90,100,10,0,5,0
95,100,100,100,10,5,90,50,1
100,100,,50,20,50,,20,1
30,25,100,50,80,50,100,0,1
50,85,95,65,50,10,70,10,0
100,90,0,0,100,30,0,0,1
0,100,0,100,50,0,0,99,1
100,100,0,0,0,50,1,99,0
0,90,90,50,0,90,10,20,0
99,85,100,,99,90,50,,1
1,0,,,,,,,1
0,0,0,0,0,0,0,100,1
50,100,,,50,50,,,0
0,100,100,100,0,50,0,0,0
50,100,2,0,50,0,25,10,0
100,,100,100,90,,0,50,1
100,100,100,0,95,99,100,100,1
0,0,0,0,100,0,0,0,0
80,0,50,50,10,0,5,50,0
,,,5,,,,95,1
1,3,,,2,2,,,1
0,,,0,,,,100,1
50,100,0,50,100,25,0,50,0
10,,,100,50,,,0,0
,100,100,100,,50,50,80,1
1,80,80,0,1,80,80,80,0
1,50,1,50,1,50,50,25,1
50,10,50,100,50,1,100,50,0
90,0,0,3,30,10,6,40,1
