id,a13,a14,a15,a16,a17,a18,a19,a20,gen,race,income,birth_year,age
8152,,0,0,25,75,,,,0,1,9.47373795913215,1983,14
8153,,100,100,100,100,,,,0,1,9.32643992821342,1983,14
8154,,,0,0,75,0,,,0,1,7.9201626802487,1982,15
8155,,50,0,0,0,,,,1,1,10.4285315000799,1983,14
8156,,,,90,20,100,0,,0,1,8.8419247787899,1981,16
8157,,,0,90,100,0,,,0,1,9.53080033079158,1982,15
8158,,16,100,4,10,,,,0,1,9.5356844056269,1983,14
8159,,,,,10,50,0,100,0,1,10.486552790919,1980,17
8160,,,,100,0,75,50,,0,1,10.0003152462743,1981,16
8161,0,95,30,0,,,,,0,1,10.3557185597242,1984,13
8162,,,,75,100,75,100,,0,1,10.5489955549646,1981,16
8163,,,,,50,0,0,100,1,1,8.96414403351101,1980,17
8164,,,,80,50,50,0,,0,1,9.2215076185169,1981,16
8165,,,0,0,100,98,,,0,1,10.0863230079367,1982,15
8166,100,,100,100,,,,,0,1,9.13126144555093,1984,13
8167,,,,,100,100,98,95,1,1,9.43764095339066,1980,17
8168,97,0,80,90,,,,,0,1,8.64067675645988,1984,13
8169,100,,,,,,,,0,1,9.7534301460695,1984,13
8170,,,,90,,0,0,,1,1,10.39324836449,1981,16
8171,99,0,75,75,,,,,0,1,9.9906312195254,1984,13
8172,,100,,0,100,,,,0,1,9.6480104024354,1983,14
8173,,,,,0,100,50,100,0,1,9.35664653436506,1980,17
8174,,,,,0,0,0,0,0,1,7.32759354910925,1980,17
8175,,,,100,0,0,100,,1,1,7.4908840982123,1981,16
8176,0,50,50,50,,,,,1,1,9.23978882378634,1984,13
8177,,25,50,99,90,,,,0,1,9.40837858931326,1983,14
8178,,,,,99,0,0,0,1,1,9.47186228567468,1980,17
8179,,,,50,2,50,10,,0,1,10.3139711411903,1981,16
8180,,95,75,,75,,,,0,1,10.5418761255595,1983,14
8181,,,,,100,50,,100,0,1,9.85406234553221,1980,17
8182,,,,,50,50,50,,1,1,9.09410984786062,1981,16
8183,,75,50,1,90,,,,1,1,9.2560708155408,1983,14
8184,,,,,40,96,89,80,1,1,9.70432660819343,1980,17
8185,75,50,50,50,,,,,1,1,9.97091475442977,1984,13
8186,,,0,100,0,0,,,0,1,9.08030376364295,1982,15
8187,,,50,50,,,,,0,1,10.3526649721405,1982,15
8188,50,50,50,50,,,,,1,1,9.30134810512548,1984,13
8189,,,50,0,,99,,,1,1,8.94670189015029,1982,15
8190,,,,100,100,80,100,,0,1,10.6438782577386,1981,16
8191,,90,100,,100,,,,0,1,9.84012645656643,1983,14
8192,,,90,99,100,100,,,0,1,10.8030329246949,1982,15
8193,,100,100,100,100,,,,0,1,10.7421592613857,1983,14
8194,,,,,90,100,75,100,0,1,10.1998379216602,1980,17
8195,,50,100,100,100,,,,1,1,9.83667328301877,1983,14
8196,,,,90,65,75,90,,0,1,9.91071517157961,1981,16
8197,,75,95,99,99,,,,0,1,10.4146717541073,1983,14
8198,,,50,100,100,100,,,0,1,10.4039584301109,1982,15
8199,50,100,100,100,,,,,0,1,9.4825324337983,1984,13
8200,,,1,100,100,80,,,0,1,10.5599931935359,1982,15
8201,,99,50,50,50,,,,1,1,9.16629184398051,1983,14
8202,,,100,100,100,100,,,1,1,9.69251563484901,1982,15
8203,100,0,,,,,,,1,1,7.87003043921218,1984,13
8204,,,,,75,0,0,100,1,1,9.12513967599188,1980,17
8205,,100,100,100,100,,,,1,1,9.51072627118038,1983,14
8206,,,50,100,15,50,,,0,1,9.68575934692096,1982,15
8207,,,,100,100,70,90,,1,1,9.73882904044433,1981,16
8208,,,,100,100,100,100,,1,1,9.54180626897155,1981,16
8209,,,,99,45,100,,,0,1,10.0501460459653,1981,16
8210,,,0,0,0,0,,,1,1,9.16732494214911,1982,15
8211,,100,99,100,0,,,,1,1,7.93600416340736,1983,14
8212,,,,,50,,,,1,1,9.17883110242666,1981,16
8213,,,75,50,10,40,,,0,1,9.2911878304264,1982,15
8214,,,,80,90,80,100,,0,1,10.8445509278104,1981,16
8215,,0,0,0,0,,,,1,1,9.39733919528725,1983,14
8216,,,,75,80,,,,0,1,7.52872667094648,1981,16
8217,,,0,,,,,,1,1,8.41751950146098,1982,15
8218,1,100,100,100,,,,,1,1,9.69743885441743,1984,13
8219,75,,50,100,,,,,1,1,8.12970348787971,1984,13
8220,0,,100,50,,,,,0,1,9.36122820550193,1984,13
8221,,50,100,100,100,,,,0,1,9.72453510721975,1983,14
8222,,100,0,,,,,,0,1,9.43845517477582,1983,14
8223,,,,90,90,99,100,,0,1,10.39588756012,1981,16
8224,,,,,100,50,0,0,0,1,10.4661211841048,1980,17
8225,,25,50,70,0,,,,1,1,10.3620664564613,1983,14
8226,,,75,95,0,100,,,1,1,10.1678337129845,1982,15
8227,,50,100,0,0,,,,0,1,8.769953668897,1983,14
8228,,,,,90,100,0,,0,1,7.85190626661222,1980,17
8229,,,0,0,50,100,,,0,1,9.36293913739939,1982,15
8230,,,,,99,0,0,100,1,1,10.047887185504,1980,17
8231,,,,0,0,0,,,0,1,10.380535080039,1982,15
8232,,,,10,0,99,0,,1,1,9.87098843810381,1981,16
8233,,,,10,0,50,0,,1,1,10.1190835069467,1981,16
8234,,,0,,0,0,,,0,1,9.75093101729678,1982,15
8235,90,75,99,99,,,,,1,1,9.57917675875861,1984,13
8236,,,,,5,80,80,90,0,1,9.95445009658587,1980,17
8237,,,100,100,50,75,,,1,1,9.0627201760972,1982,15
8238,,,100,50,100,100,,,0,1,10.3430903213378,1982,15
8239,,,100,,,,,,1,1,9.46605389520515,1983,14
8240,,,,,75,100,100,100,1,1,8.99841060986699,1980,17
8241,,,,,85,80,70,70,0,1,10.590174014584,1980,17
8242,,,,100,100,0,,,1,1,10.1355463839035,1981,16
8243,,0,100,100,0,,,,0,1,9.34866384914542,1983,14
8244,,,0,100,0,100,,,1,1,9.84400857359145,1982,15
8245,,,,,50,100,0,0,1,1,9.89120836806383,1980,17
8246,,,1,100,,0,,,0,1,10.758839758033,1982,15
8247,,,,,90,0,45,0,0,1,8.22242625076983,1980,17
8248,,50,0,0,0,,,,1,1,10.4140468343174,1983,14
8249,,,,100,95,0,100,,1,1,9.82833880138549,1981,16
8250,75,25,50,99,,,,,0,1,9.57766173793554,1984,13
8251,,10,12,0,9,,,,1,1,9.60038170488589,1983,14
8252,1,0,1,2,,,,,0,1,6.26023208649356,1984,13
8253,50,50,50,50,,,,,0,1,10.1677622760046,1984,13
8254,,,,0,100,50,100,,1,1,10.4402680189109,1981,16
8255,,,,50,75,100,100,,1,1,10.0051073261333,1981,16
8256,,,0,0,,100,,,1,1,8.62572112751218,1982,15
8257,,,,90,0,0,,,1,1,9.26482547333771,1981,16
8258,95,98,,50,,,,,1,1,9.53249498532989,1984,13
8259,,5,50,0,50,,,,1,1,9.86902223997953,1983,14
8260,1,0,0,100,,,,,0,1,9.39695219251244,1984,13
8261,,,,50,50,50,50,,0,1,9.90721705730196,1981,16
8262,,,,,11,1,0,,0,1,10.4402083509138,1980,17
8263,,,,,0,0,,0,0,1,8.28139687059588,1980,17
8264,,,,,50,0,0,0,1,1,7.63677594358069,1980,17
8265,,,,75,100,90,100,,1,1,9.16793555028212,1981,16
8266,,,,,0,0,0,0,0,1,10.4047891852809,1980,17
8267,,,,50,50,10,,,0,1,10.2706384214779,1981,16
8268,,,,50,50,50,50,,0,1,10.3263508021757,1981,16
8269,,,,50,0,90,100,,0,1,9.50981770976498,1981,16
8270,,50,0,0,0,,,,0,1,9.00644412873698,1983,14
8271,,50,0,4,50,,,,1,1,9.17199360128404,1983,14
8272,50,12,3,9,,,,,1,1,7.91296008343766,1984,13
8273,0,50,0,50,,,,,1,1,9.49591715091522,1984,13
8274,,100,50,,,,,,0,1,7.53377868998286,1983,14
8275,,,,100,100,0,0,,0,1,9.30122515455747,1981,16
8276,0,50,0,0,,,,,1,1,8.73751011908129,1984,13
8277,,,,,50,50,,0,1,1,8.49910031878823,1980,17
8278,,,,50,90,100,95,,0,1,9.88887120689598,1981,16
8279,50,0,100,100,,,,,0,1,10.4553126313725,1984,13
8280,,,,70,60,0,0,,0,1,10.0743867878808,1981,16
8281,75,1,100,100,,,,,1,1,8.14039108302288,1984,13
8282,,,,,100,100,100,100,0,1,10.2648468279499,1980,17
8283,,,,0,100,100,0,,1,1,8.66415097394769,1981,16
8284,,50,85,90,100,,,,0,1,9.33358836495117,1983,14
8285,25,65,45,87,,,,,0,1,9.8294714384162,1984,13
8286,,,,90,0,100,100,,1,1,10.193332705654,1981,16
8287,,,,98,100,100,100,,0,1,9.50654505803663,1981,16
8288,,,0,0,0,0,,,1,1,10.2439394400853,1982,15
8289,,20,0,0,100,,,,1,1,9.38265474717129,1983,14
8290,,,,100,100,100,100,,1,1,7.61660372485241,1981,16
8291,,,0,25,100,100,,,0,1,9.68835682937372,1982,15
8292,,,0,25,100,100,,,1,1,7.67195310554267,1982,15
8293,0,0,40,0,,,,,1,1,9.593878153148,1984,13
8294,,50,100,0,100,,,,0,1,10.456543576082,1983,14
8295,,,,,50,85,5,100,0,1,7.14317219798245,1980,17
8296,,,,,0,,,,1,1,9.39370420960522,1980,17
8297,,,25,,100,50,,,1,1,8.49074977944413,1982,15
8298,75,100,100,90,,,,,0,1,10.1282906108318,1984,13
8299,,,95,100,100,100,,,1,1,9.26366493109668,1982,15
8300,,100,100,,50,,,,1,1,9.54696573576561,1983,14
8301,,30,25,100,50,,,,1,1,8.65590283123093,1983,14
8302,,,,50,85,95,65,,0,1,10.9390072282922,1981,16
8303,,,,,100,90,0,0,1,1,9.7408612881029,1980,17
8304,,,,,0,100,0,100,1,1,9.56777668026014,1980,17
8305,,100,100,0,0,,,,0,1,10.1264034695272,1983,14
8306,,,0,90,90,50,,,0,1,9.55188707114953,1982,15
8307,,,,99,85,100,,,1,1,9.96816851871897,1981,16
8308,,,,,1,0,,,1,1,10.2338598437311,1980,17
8309,,,,,0,0,0,0,1,1,8.421392681044,1980,17
8310,,,,,50,100,,,0,1,9.24946244774487,1980,17
8312,,,,,0,100,100,100,0,1,9.43078848480003,1980,17
8313,,,,,50,100,2,0,0,1,10.6719720948382,1980,17
8314,,100,,100,100,,,,1,1,8.73143334372814,1983,14
8315,,,,,100,100,100,0,1,1,10.2732604818475,1980,17
8316,,,,0,0,0,0,,0,1,9.74721207635054,1981,16
8317,80,0,50,50,,,,,0,1,7.42258343870746,1984,13
8318,,,,,,,,5,1,1,9.19339208642423,1980,17
8319,,,1,3,,,,,1,1,7.83608645016607,1982,15
8320,0,,,0,,,,,1,1,9.35245712365169,1984,13
8321,,50,100,0,50,,,,0,1,7.81105280204384,1983,14
8322,,,,,10,,,100,0,1,8.15373788759391,1980,17
8323,,,,,,100,100,100,1,1,10.1889484747247,1980,17
8324,1,80,80,0,,,,,0,1,10.0009568565297,1984,13
8325,,,,,1,50,1,50,1,1,9.21675069281406,1980,17
8326,,50,10,50,100,,,,0,1,9.95602471790685,1983,14
8327,,,,90,0,0,3,,1,1,8.39093933592932,1981,16
8328,,,,10,1,,,,0,1,7.87391700543669,1981,16
8329,,,100,0,100,100,,,1,1,9.45481975313973,1982,15
8330,,75,0,100,20,,,,0,1,9.84785244851941,1983,14
8331,,,90,,,,,,1,1,9.8399988843556,1982,15
8332,,,25,5,100,100,,,0,1,10.8402215531108,1982,15
8333,,,,50,0,0,0,,0,1,10.0124878356963,1981,16
8334,,,,50,100,20,85,,1,1,9.7082732837955,1981,16
8335,0,60,90,1,,,,,1,1,9.59731309516225,1984,13
8336,0,70,75,90,,,,,1,1,9.84326475877258,1984,13
8337,,,,90,50,100,70,,1,1,9.33078229025326,1981,16
8338,,,,50,0,100,0,,0,1,9.36424383205984,1981,16
8339,,,100,100,100,100,,,0,1,9.98258852839529,1982,15
8340,,,,50,100,100,85,,0,1,10.4202845454212,1981,16
8341,0,100,100,99,,,,,1,1,9.80806344105905,1984,13
8342,0,100,100,0,,,,,1,1,8.19149181291925,1984,13
8343,,0,100,100,0,,,,1,1,7.79543746544823,1983,14
8344,,,,50,0,0,0,,0,1,9.45875168217454,1981,16
8345,,,,,0,0,0,75,1,1,10.2991262961286,1980,17
8346,,,,,40,100,0,50,0,1,9.82650767728629,1980,17
8347,,,,,50,100,99,0,0,1,8.43266724012996,1980,17
8348,,90,1,4,9,,,,0,1,9.43357866113154,1983,14
8349,,,75,99,50,99,,,0,1,10.7179182590822,1982,15
8350,,,,,95,100,50,0,0,1,9.78600532977391,1980,17
8351,,,0,0,0,0,,,1,1,8.98824801639006,1982,15
8352,,,50,0,50,20,,,0,1,10.5945189699102,1982,15
8353,0,0,90,0,,,,,0,1,8.97339633338778,1984,13
8354,,,,99,100,0,100,,0,1,9.70891346508907,1981,16
8355,,,1,100,0,,,,0,1,9.97571179056755,1982,15
8356,,,50,10,50,50,,,1,1,10.1342510404475,1982,15
8357,,85,0,100,80,,,,1,1,10.9880340068532,1983,14
8358,,90,95,98,,,,,1,1,8.69957968888768,1984,13
8359,,,,20,100,0,,,0,1,8.70160837386334,1981,16
8360,,,0,0,0,30,,,0,1,10.4500807080008,1982,15
8361,,0,0,10,50,,,,0,1,7.27923116565646,1983,14
8362,,,75,50,1,0,,,1,1,9.20873803867184,1982,15
8363,,,90,100,100,50,,,1,1,8.63146567583747,1982,15
8364,90,,,,,,,,1,1,9.89480827020414,1984,13
8365,,,100,100,99,100,,,1,1,10.0521398704524,1982,15
8366,,,95,95,,,,,1,1,9.97124968250222,1982,15
8367,,,,,50,100,100,50,1,1,8.71775800183612,1980,17
8368,,,0,0,100,,,,1,1,9.89342615213837,1982,15
8369,10,0,100,99,,,,,1,1,6.67904503901013,1984,13
8370,,100,99,100,80,,,,1,1,9.11444634782559,1983,14
8371,,0,100,0,,,,,0,1,9.1400304037333,1983,14
8372,2,0,0,,,,,,1,1,9.36951952233159,1984,13
8373,,,,,100,50,,0,1,1,8.87697213611905,1980,17
8374,80,10,80,75,,,,,1,1,10.1237209888431,1984,13
8375,,0,100,,100,,,,0,1,9.64362203926321,1983,14
8376,,,,100,0,100,,,0,1,10.3699547454724,1981,16
8377,0,100,98,99,,,,,1,1,8.7868025980173,1984,13
8378,,,0,0,0,0,,,1,1,7.37478593737427,1982,15
8379,,,75,0,85,75,,,0,1,9.53974396473543,1982,15
8380,,,,,0,0,50,65,0,1,9.23616611819404,1980,17
8381,,0,50,0,,,,,0,1,9.9665385782729,1984,13
8382,,,0,100,100,100,,,1,1,9.77567490358374,1982,15
8383,,,,,0,95,0,0,0,1,10.1688848164157,1980,17
8384,,100,98,100,100,,,,0,1,9.05672576041812,1983,14
8385,,,,10,100,5,1,,1,1,9.72551835915444,1981,16
8386,,90,75,100,100,,,,1,1,8.85425180582917,1983,14
8387,0,5,99,100,,,,,0,1,8.4347228429661,1984,13
8388,,,0,0,0,50,,,0,1,10.7296031672592,1982,15
8389,1,100,0,1,,,,,0,1,9.14744381731335,1984,13
8390,,90,100,100,100,,,,1,1,9.46065370143084,1983,14
8391,,,100,100,100,50,,,1,1,9.72348285912231,1982,15
8392,,,,,0,0,0,0,1,1,7.30675233782321,1980,17
8393,,1,0,1,0,,,,1,1,8.96803475121209,1983,14
8394,25,100,50,100,,,,,1,1,8.70142328634864,1984,13
8395,0,100,100,100,,,,,0,1,10.1563579519821,1984,13
8396,,100,100,100,100,,,,1,1,8.32649102273921,1983,14
8397,0,0,100,100,,,,,1,1,9.62227504150599,1984,13
8398,100,0,100,0,,,,,0,1,9.97454343589424,1984,13
8399,,,90,90,100,100,,,0,1,10.0605597250515,1982,15
8401,0,0,100,99,,,,,1,1,9.33622229599267,1984,13
8402,,,,,100,100,90,90,1,1,10.258702436873,1980,17
8403,,1,100,,99,,,,1,1,9.012191849001,1983,14
8404,,100,99,99,100,,,,0,1,9.79579486645978,1983,14
8405,,,100,100,100,,,,1,1,8.63965168305456,1983,14
8406,,,,100,100,100,100,,1,1,9.58637690847341,1981,16
8407,,100,,9,,,,,0,1,8.25478021925519,1984,13
8408,,,,,10,50,50,100,1,1,9.16850175983812,1980,17
8409,,,,0,0,100,0,,0,1,9.7957420626494,1981,16
8410,,,,0,100,90,50,,0,1,9.85892147257695,1981,16
8411,0,5,1,0,,,,,1,1,6.14205028402297,1984,13
8412,,,100,100,0,100,,,0,1,8.56031669506234,1982,15
8413,,,,,65,100,100,0,1,1,8.96930024793958,1980,17
8414,,,80,100,100,0,,,1,1,9.9167407756775,1982,15
8415,,,,,0,10,20,100,1,1,10.2000423630962,1980,17
8416,,100,98,60,99,,,,0,1,9.18540984057222,1983,14
8417,,,,,6,0,50,60,0,1,9.0091746710296,1980,17
8418,,,,,0,0,0,0,1,1,9.32258005402802,1980,17
8419,0,0,100,100,,,,,0,1,9.29842282700292,1984,13
8420,,0,50,50,50,,,,0,1,7.64275417371665,1983,14
8421,,,,,100,0,20,100,0,1,8.96205672418224,1980,17
8422,,,0,0,0,50,,,1,1,9.80473729623789,1982,15
8423,,75,0,0,70,,,,0,1,8.79884732479934,1983,14
8424,,,,70,10,0,100,,1,1,10.1178719146446,1981,16
8425,,,,50,0,5,100,,0,1,9.22320706455295,1981,16
8426,,,100,100,,,,,0,1,9.54810859120869,1982,15
8427,0,5,90,100,,,,,1,1,8.04234772945346,1984,13
8428,,,100,0,100,0,,,0,1,9.54881547464444,1982,15
8429,,10,0,0,1,,,,0,1,10.141200113555,1983,14
8430,,,,100,80,,1,,0,1,9.96364591577063,1981,16
8431,,,0,0,0,0,,,1,1,7.83987578314971,1982,15
8432,,,10,50,50,50,,,0,1,9.70705986073355,1982,15
8433,,,100,30,100,,,,0,1,8.52705095478663,1983,14
8434,,100,100,100,80,,,,0,1,9.57006458040998,1983,14
8435,,0,50,50,100,,,,1,1,8.99849183379044,1983,14
8436,,,0,0,100,,,,0,1,9.52081642493878,1982,15
8437,,0,0,100,100,,,,0,1,8.29043539075399,1983,14
8438,,,,,100,100,100,,1,1,10.0435024130997,1980,17
8439,,,,100,95,70,75,,1,1,9.81725645736671,1981,16
8440,,,,,100,100,100,95,1,1,9.92415453290002,1980,17
8441,,,,50,0,100,100,,0,1,9.70452440894859,1981,16
8442,,,,,0,,0,,0,1,6.45500750129562,1981,16
8443,0,0,100,0,,,,,0,1,8.81994614026545,1984,13
8444,100,0,50,100,,,,,1,1,9.13371693811608,1984,13
8445,,,,50,50,100,100,,0,1,9.37747503611032,1981,16
8446,,,,30,0,50,0,,0,1,11.0026920282856,1981,16
8447,,,0,0,0,0,,,0,1,8.90011345856956,1982,15
8448,,,,,50,50,,0,0,1,6.88037740064879,1980,17
8449,,,,,100,100,50,100,0,1,9.50001972531805,1980,17
8450,,,15,75,45,75,,,1,1,10.5123119381526,1982,15
8451,,,100,0,100,100,,,1,1,10.1907533747129,1982,15
8452,,,,,3,50,40,,0,1,10.1110795804907,1980,17
8453,,,,76,80,100,0,,0,1,10.9119077864187,1981,16
8454,,0,0,0,75,,,,0,1,9.16249948657951,1983,14
8455,0,3,36,79,,,,,0,1,9.15081411924944,1984,13
8456,,,,,0,0,0,0,1,1,6.46831586873293,1980,17
8457,,100,100,100,100,,,,0,1,9.58237980103124,1983,14
8458,70,80,,40,,,,,1,1,9.08127571362402,1984,13
8459,100,100,99,5,,,,,1,1,8.70784281764435,1984,13
8460,,90,99,0,100,,,,0,1,9.31078953351799,1983,14
8461,,,,100,100,,0,,1,1,9.6700104971803,1981,16
8462,,50,0,75,80,,,,0,1,10.2603666051033,1983,14
8463,,,,0,0,50,100,,0,1,8.62743553361543,1981,16
8464,0,0,0,1,,,,,0,1,9.23505436701253,1984,13
8465,,50,50,100,1,,,,0,1,9.50866863965007,1983,14
8466,100,26,0,70,,,,,0,1,8.39884459003402,1984,13
8467,,,98,80,98,98,,,1,1,9.80675880170541,1982,15
8468,,,,,90,0,100,50,1,1,9.19405108411049,1980,17
8469,,50,0,100,100,,,,1,1,8.87496084549245,1983,14
8470,,,10,20,100,0,,,1,1,8.00376451464231,1982,15
8471,,,,,90,100,65,100,1,1,9.62569051831097,1980,17
8472,,,,99,5,99,99,,1,1,9.03539982317665,1981,16
8473,,70,90,80,100,,,,0,1,10.4078563451904,1983,14
8474,100,100,90,100,,,,,0,1,7.51136760070173,1984,13
8475,100,,100,0,,,,,0,1,8.54807575909204,1984,13
8476,,,0,0,0,0,,,1,1,10.164012232077,1982,15
8477,,99,0,100,70,,,,0,1,9.26045480924166,1983,14
8478,,,,100,,,,,1,1,10.4976790989805,1981,16
8479,,0,,,,,,,1,1,9.25694845543118,1983,14
8481,,,,,0,58,60,0,0,1,10.0830774489348,1980,17
8482,,,,,0,0,77,100,0,1,8.63634381885806,1980,17
8483,,,100,0,0,0,,,0,1,9.52669827377889,1982,15
8484,,21,0,,,,,,0,1,9.39762278732157,1983,14
8485,25,,,,,,,,0,1,9.79004618065663,1984,13
8486,,,,,,,,,0,1,9.08926924334792,1981,16
8487,,,,5,95,67,15,,0,1,8.78173112237165,1981,16
8488,,,90,0,50,75,,,0,1,9.54195385387761,1982,15
8489,,,,0,100,100,100,,0,1,8.36891369816541,1981,16
8490,,,,75,0,0,0,,1,1,9.68862190771543,1981,16
8491,,,,,90,90,90,50,1,1,9.25010357067686,1980,17
8492,,,100,90,50,100,,,1,1,8.87560700958219,1982,15
8493,,,12,0,1,50,,,1,1,8.81323755594818,1982,15
8494,,,,,0,100,100,100,1,1,10.2503688883523,1980,17
8495,,,,100,100,99,,,1,1,9.55292343056317,1982,15
8496,,100,,100,90,,,,1,1,7.37248092511671,1983,14
8497,,,85,95,0,0,,,1,1,9.43189515344768,1982,15
8498,45,100,100,100,,,,,1,1,8.47727626861105,1984,13
8499,,,,50,25,0,100,,1,1,9.95154606262103,1981,16
8500,,,,,75,10,0,100,0,1,10.6047035451131,1980,17
8501,,,50,45,98,100,,,0,1,10.0332990191829,1982,15
8502,1,0,98,70,,,,,1,1,10.2068870577257,1984,13
8503,,0,100,0,0,,,,0,1,9.93290837843479,1983,14
8504,,,100,100,100,100,,,0,1,10.0935075593123,1982,15
8505,,,,,0,100,0,0,1,1,9.96902558527504,1980,17
8506,,,0,99,99,0,,,1,1,8.76458647312027,1982,15
8507,0,0,1,,,,,,0,1,8.68602837043976,1984,13
8508,,,100,0,100,0,,,1,1,9.43432742528286,1982,15
8509,,,,100,0,0,0,,1,1,10.172973049056,1981,16
8510,,,0,100,0,0,,,1,1,8.43123984202039,1982,15
8511,,,,,0,100,0,0,0,1,10.49555165675,1980,17
8512,,100,50,2,50,,,,1,1,9.64928799862071,1983,14
8513,0,100,50,99,,,,,1,1,9.8799455449176,1984,13
8514,,0,0,0,0,,,,0,1,10.2743349809216,1983,14
8515,100,92,92,80,,,,,1,1,9.45275189602216,1984,13
8516,,,,,90,0,0,100,0,1,10.373555519626,1980,17
8517,,,1,,,,,,0,1,10.2181834992142,1982,15
8518,,50,,100,,,,,0,1,10.3662385583926,1983,14
8519,,,0,50,50,50,,,0,1,9.7121397129769,1982,15
8520,,,,,50,0,0,0,1,1,9.74595550266109,1980,17
8521,,80,65,65,95,,,,0,1,10.5035796644387,1983,14
8522,,,,30,0,50,100,,1,1,8.4753982101466,1981,16
8523,,17,1,50,50,,,,0,1,9.67012905328103,1983,14
8524,,0,0,2,0,,,,1,1,7.68300765336367,1983,14
8525,,,,,0,0,0,0,1,1,9.33824208849244,1980,17
8526,,,25,50,50,100,,,1,1,9.19912603221501,1982,15
8527,,50,1,0,10,,,,0,1,8.68080827927017,1983,14
8528,,,,0,0,0,0,,0,1,8.76508860135355,1981,16
8529,100,,99,100,,,,,0,1,10.037637119834,1984,13
8530,,,,,5,0,10,100,0,1,9.75289060095812,1980,17
8531,,,,60,0,90,80,,1,1,7.7697451579108,1981,16
8532,,,,5,0,0,100,,1,1,8.3652388978478,1981,16
8533,,12,100,99,0,,,,0,1,8.01636256278577,1983,14
8534,0,10,0,100,,,,,1,1,10.1152804361608,1984,13
8535,,,,,100,99,50,99,1,1,9.35709235946473,1980,17
8536,12,90,50,98,,,,,0,1,9.29641181401568,1984,13
8537,,,,5,50,60,0,,0,1,10.3229985966734,1981,16
8538,95,0,99,85,,,,,0,1,10.0955102781201,1984,13
8539,25,1,100,50,,,,,0,1,8.84242432727617,1984,13
8540,,,,,50,50,25,25,1,1,10.1955134780682,1980,17
8541,,,99,98,99,99,,,0,1,9.53197257046752,1982,15
8542,,,,,50,95,95,75,0,1,9.34190309552156,1980,17
8543,,,,,100,100,100,,0,1,10.9392850155465,1980,17
8544,,,40,70,,,,,0,1,10.7345857307852,1982,15
8545,,,,,1,5,0,0,1,1,9.85210259774629,1980,17
8546,,,,,100,25,75,1,1,1,9.77454127606679,1980,17
8547,,,0,100,,0,,,0,1,9.96588490049295,1982,15
8548,,,,,10,0,8,0,0,1,9.1268227250657,1980,17
8549,50,0,55,25,,,,,1,1,10.205635624228,1984,13
8550,,,80,0,50,0,,,0,1,9.89122298707505,1982,15
8551,75,34,100,100,,,,,0,1,9.927248150574,1984,13
8552,,,,0,0,0,0,,1,1,9.31812786650282,1981,16
8553,,,0,50,0,0,,,0,1,10.5783140408419,1982,15
8554,,,,0,80,60,0,,0,1,10.041714381244,1981,16
8555,,0,0,0,0,,,,1,1,6.23966576231881,1983,14
8556,,,,,50,0,,,1,1,8.707260618367,1980,17
8557,100,20,,,,,,,0,1,9.85574340245246,1984,13
8558,,0,2,100,,,,,0,1,10.4962119313256,1984,13
8559,,60,50,30,0,,,,0,1,8.37208721772719,1983,14
8560,,,,,50,100,80,,0,1,8.06457746688562,1980,17
8561,,0,0,50,100,,,,1,1,9.58803261020859,1983,14
8562,,,,50,0,0,0,,1,1,10.2411358389984,1981,16
8563,,,50,50,99,50,,,0,1,9.62622533756168,1982,15
8564,,,50,0,100,0,,,1,1,6.79001894420906,1982,15
8565,,,,,50,100,0,0,0,1,9.50958281916066,1980,17
8566,,50,0,75,100,,,,0,1,8.61147956540391,1983,14
8567,,,75,100,0,0,,,0,1,9.21982043985591,1982,15
8568,1,0,1,50,,,,,0,1,10.0048395540454,1984,13
8569,,,,,100,0,100,100,1,1,9.45015962714597,1980,17
8570,,60,70,80,50,,,,0,1,7.82638170867606,1983,14
8571,,,0,0,,0,,,0,1,8.97137018922292,1982,15
8572,,,,,99,0,100,0,0,1,9.66806773244833,1980,17
8573,,,,90,100,0,1,,1,1,9.31589479728122,1981,16
8574,,,,,67,60,100,0,0,1,8.37717741955316,1980,17
8575,,,,0,2,0,0,,1,1,8.86949865761628,1981,16
8576,,,1,,0,0,,,0,1,9.40768814001266,1982,15
8577,,50,100,99,99,,,,1,1,8.44182155776687,1983,14
8578,,,,99,100,100,100,,1,1,8.99430147511445,1981,16
8579,,,1,99,2,100,,,1,1,10.4896764066155,1982,15
8580,,,100,100,100,0,,,1,1,9.88886554951868,1982,15
8581,,100,100,100,100,,,,0,1,9.76502935629375,1983,14
8582,,,,,0,0,0,50,1,1,8.93051011931409,1980,17
8583,,,5,95,1,0,,,1,1,9.33701777438942,1982,15
8584,10,90,60,50,,,,,1,1,9.78494597003159,1984,13
8585,,100,100,,,,,,0,1,10.0674006094802,1983,14
8586,,,,1,100,100,0,,1,1,9.00503661639252,1981,16
8587,,100,100,98,0,,,,0,1,9.43638659106062,1983,14
8588,,5,100,50,0,,,,1,1,8.20530249955915,1983,14
8589,,,90,50,90,90,,,1,1,8.79992151314919,1982,15
8590,,10,100,100,0,,,,1,1,9.15770010342394,1983,14
8591,,,0,20,20,5,,,0,1,9.77736219955781,1982,15
8592,90,0,90,50,,,,,0,1,9.38487294181128,1984,13
8593,100,100,100,100,,,,,0,1,8.86084774455496,1984,13
8594,,,0,0,,50,,,0,1,9.31475701333878,1982,15
8595,,,,50,0,,90,,0,1,9.99189822247444,1981,16
