"PUBID","YSAQ-282C","YSAQ-282D","YSAQ-282E","YSAQ-282F","YSAQ-282G","YTEL-52~000001","YTEL-52~000002","YTEL-52~000003","YTEL-52~000004"
5377,-5,-5,-5,-5,-5,-5,-5,-5,-5
5378,3,3,3,2,3,-4,-4,-4,-4
5379,2,4,1,4,1,4,1,4,4
5380,3,3,3,3,3,-4,-4,-4,-4
5381,3,2,3,3,4,-4,-4,-4,-4
5382,4,2,4,2,4,-4,-4,-4,-4
5383,3,2,3,3,3,2,4,3,1
5384,4,3,4,2,3,3,3,3,3
5385,3,2,3,2,4,-4,-4,-4,-4
5386,-5,-5,-5,-5,-5,-5,-5,-5,-5
5387,2,3,2,3,2,-4,-4,-4,-4
5388,3,2,4,2,4,-4,-4,-4,-4
5389,4,2,4,2,4,-4,-4,-4,-4
5390,3,2,3,2,4,-4,-4,-4,-4
5391,3,3,3,3,3,-4,-4,-4,-4
5392,3,2,3,1,4,-4,-4,-4,-4
5393,4,1,4,1,4,-4,-4,-4,-4
5394,3,4,3,3,3,-4,-4,-4,-4
5395,3,2,3,2,4,-5,-5,-5,-5
5396,3,2,3,1,3,-4,-4,-4,-4
5397,2,2,2,2,3,-4,-4,-4,-4
5398,3,2,3,2,3,-4,-4,-4,-4
5399,4,2,4,1,4,-4,-4,-4,-4
5400,3,3,4,2,4,-4,-4,-4,-4
5401,3,3,3,2,4,-4,-4,-4,-4
5402,3,2,4,1,4,-4,-4,-4,-4
5403,2,3,3,2,3,-4,-4,-4,-4
5404,3,3,3,2,4,-4,-4,-4,-4
5405,3,2,3,2,4,-4,-4,-4,-4
5406,3,2,4,2,4,-4,-4,-4,-4
5407,4,2,4,2,4,-4,-4,-4,-4
5408,3,2,4,1,4,3,3,3,3
5409,4,2,3,2,4,3,3,3,1
5410,3,2,4,1,4,-4,-4,-4,-4
5411,3,2,3,2,4,-4,-4,-4,-4
5412,2,3,1,3,2,4,3,4,1
5413,3,3,3,3,4,-4,-4,-4,-4
5414,-1,-1,-1,-1,-1,-4,-4,-4,-4
5415,3,2,4,2,3,-4,-4,-4,-4
5416,3,2,3,2,4,3,3,1,3
5417,3,3,3,2,4,-4,-4,-4,-4
5418,3,3,3,2,4,-4,-4,-4,-4
5419,2,3,3,3,4,4,0,3,1
5420,3,2,3,2,3,-4,-4,-4,-4
5421,3,3,3,2,4,-4,-4,-4,-4
5422,3,2,3,2,4,-4,-4,-4,-4
5423,3,3,3,2,3,-5,-5,-5,-5
5424,1,2,3,2,3,-4,-4,-4,-4
5425,1,3,3,2,4,-4,-4,-4,-4
5426,3,2,2,2,2,3,0,3,1
5427,2,2,4,2,4,-5,-5,-5,-5
5428,4,2,3,2,4,3,3,4,1
5429,3,4,2,2,4,-4,-4,-4,-4
5430,1,4,3,3,3,-5,-5,-5,-5
5431,3,2,3,2,4,-5,-5,-5,-5
5432,3,2,3,2,4,-4,-4,-4,-4
5433,2,3,3,3,4,-4,-4,-4,-4
5434,4,1,4,1,4,-4,-4,-4,-4
5435,3,3,4,3,3,-4,-4,-4,-4
5436,2,3,3,2,3,3,2,3,2
5437,4,2,3,2,4,-4,-4,-4,-4
5438,3,1,3,2,4,-4,-4,-4,-4
5439,4,2,3,2,3,3,3,4,2
5440,3,3,3,3,4,-4,-4,-4,-4
5441,3,2,3,2,4,-4,-4,-4,-4
5442,4,2,3,2,4,-4,-4,-4,-4
5443,3,3,3,2,4,-4,-4,-4,-4
5444,3,2,3,2,4,3,0,3,1
5445,3,2,4,3,3,-5,-5,-5,-5
5446,4,3,3,2,4,-4,-4,-4,-4
5447,4,1,4,1,4,-4,-4,-4,-4
5448,3,3,3,3,3,-4,-4,-4,-4
5449,4,1,4,1,4,-4,-4,-4,-4
5450,3,2,3,2,4,-4,-4,-4,-4
5451,4,2,3,2,4,4,3,3,3
5452,3,2,3,3,4,3,1,2,1
5453,4,1,4,1,4,-4,-4,-4,-4
5454,3,2,3,2,4,-4,-4,-4,-4
5455,4,1,4,1,4,-2,-2,3,4
5456,3,3,4,3,4,-4,-4,-4,-4
5457,4,2,3,2,3,-4,-4,-4,-4
5458,4,2,4,2,4,-4,-4,-4,-4
5459,3,2,3,3,3,-4,-4,-4,-4
5460,3,2,3,2,4,-4,-4,-4,-4
5461,3,2,3,2,4,3,3,3,3
5462,4,1,4,1,4,-4,-4,-4,-4
5463,3,2,3,2,3,3,2,3,2
5464,4,2,4,2,4,-4,-4,-4,-4
5465,3,3,3,1,2,-4,-4,-4,-4
5466,2,3,2,2,2,4,1,4,1
5467,1,3,2,3,1,-4,-4,-4,-4
5468,3,3,2,3,3,-4,-4,-4,-4
5469,3,3,3,2,4,-4,-4,-4,-4
5470,2,3,2,3,2,-4,-4,-4,-4
5471,2,3,2,3,3,-4,-4,-4,-4
5472,2,3,3,3,4,-4,-4,-4,-4
5473,3,3,4,2,4,-4,-4,-4,-4
5474,3,2,4,2,4,-4,-4,-4,-4
5475,4,2,3,3,4,-4,-4,-4,-4
5476,4,2,4,2,4,-5,-5,-5,-5
5477,4,2,3,2,4,-5,-5,-5,-5
5478,3,2,3,2,4,-4,-4,-4,-4
5479,4,3,4,2,4,3,3,2,3
5480,4,3,4,2,4,3,3,3,2
5481,3,2,4,2,4,-4,-4,-4,-4
5482,3,3,3,3,4,-4,-4,-4,-4
5483,3,3,3,3,4,-4,-4,-4,-4
5484,3,3,3,3,4,4,4,3,3
5485,3,2,4,2,4,3,3,3,3
5486,4,2,4,2,4,-4,-4,-4,-4
5487,-5,-5,-5,-5,-5,-4,-4,-4,-4
5488,3,2,4,2,4,-5,-5,-5,-5
5489,3,2,3,2,3,-4,-4,-4,-4
5490,3,3,2,3,3,-4,-4,-4,-4
5491,4,3,3,2,4,3,3,2,2
5492,-5,-5,-5,-5,-5,-4,-4,-4,-4
5493,1,3,2,2,4,-4,-4,-4,-4
5494,3,2,4,2,3,-4,-4,-4,-4
5495,1,4,1,3,4,4,3,4,3
5496,4,3,4,3,4,-4,-4,-4,-4
5497,1,3,3,1,4,4,3,3,1
5498,3,3,2,3,3,-4,-4,-4,-4
5499,3,2,3,3,2,-4,-4,-4,-4
5500,3,3,3,2,4,-4,-4,-4,-4
5501,3,2,3,2,3,3,3,3,3
5502,3,2,3,2,4,-4,-4,-4,-4
5503,3,2,3,3,4,-4,-4,-4,-4
5504,2,3,2,3,2,4,2,3,1
5505,3,2,3,2,4,3,1,4,1
5506,3,3,3,3,3,-4,-4,-4,-4
5507,-5,-5,-5,-5,-5,-4,-4,-4,-4
5508,3,2,4,2,4,-4,-4,-4,-4
5509,3,3,3,2,4,3,3,3,1
5510,3,2,3,2,4,-4,-4,-4,-4
5511,3,3,3,3,3,3,-2,3,2
5512,4,2,4,2,4,-4,-4,-4,-4
5513,-1,-1,-1,-1,-1,-5,-5,-5,-5
5514,-5,-5,-5,-5,-5,-5,-5,-5,-5
5515,4,2,4,2,4,-4,-4,-4,-4
5516,3,3,3,3,4,3,3,2,3
5517,2,3,3,3,3,-4,-4,-4,-4
5518,2,3,3,2,4,-4,-4,-4,-4
5519,1,3,2,3,2,-4,-4,-4,-4
5520,3,3,3,3,4,-4,-4,-4,-4
5521,3,1,3,1,4,-4,-4,-4,-4
5522,3,2,4,1,4,3,3,3,3
5523,4,2,3,1,4,-4,-4,-4,-4
5524,4,2,3,2,3,-5,-5,-5,-5
5525,4,2,4,2,4,-4,-4,-4,-4
5526,3,3,3,3,4,3,2,3,3
5527,-5,-5,-5,-5,-5,-5,-5,-5,-5
5528,3,4,3,3,4,-4,-4,-4,-4
5529,4,2,2,3,2,-4,-4,-4,-4
5530,3,3,3,3,3,2,3,2,3
5531,3,2,3,2,4,-4,-4,-4,-4
5532,3,3,3,3,3,3,3,2,3
5533,3,3,3,3,3,3,2,3,3
5534,3,3,3,3,3,-4,-4,-4,-4
5535,3,4,3,3,3,-4,-4,-4,-4
5536,2,3,2,3,2,-4,-4,-4,-4
5537,3,3,3,3,4,-4,-4,-4,-4
5538,3,2,4,2,4,-4,-4,-4,-4
5539,3,2,2,2,3,-4,-4,-4,-4
5540,3,3,3,2,4,4,4,4,2
5541,3,3,3,2,4,-4,-4,-4,-4
5542,4,2,3,2,4,-4,-4,-4,-4
5543,3,2,4,2,4,-4,-4,-4,-4
5544,3,3,4,2,4,-4,-4,-4,-4
5545,3,1,4,1,3,-4,-4,-4,-4
5546,3,2,3,2,4,-4,-4,-4,-4
5547,3,2,4,2,3,-4,-4,-4,-4
5548,2,3,2,3,2,4,1,3,1
5549,4,2,4,2,4,-4,-4,-4,-4
5550,3,2,3,2,3,-4,-4,-4,-4
5551,2,3,2,3,2,-4,-4,-4,-4
5552,3,2,3,2,4,-4,-4,-4,-4
5553,2,3,3,3,3,-4,-4,-4,-4
5554,3,2,3,2,3,4,3,3,3
5555,4,1,3,1,4,-4,-4,-4,-4
5556,3,3,3,2,3,-4,-4,-4,-4
5557,3,2,3,2,3,-4,-4,-4,-4
5558,3,2,4,3,4,-4,-4,-4,-4
5560,3,3,3,3,4,-4,-4,-4,-4
5561,-5,-5,-5,-5,-5,-5,-5,-5,-5
5562,3,2,3,2,4,-4,-4,-4,-4
5563,1,4,1,4,1,-4,-4,-4,-4
5564,1,4,2,4,3,-4,-4,-4,-4
5565,4,2,2,2,3,-4,-4,-4,-4
5566,4,2,3,1,4,-4,-4,-4,-4
5567,3,2,3,2,3,-4,-4,-4,-4
5568,4,3,4,2,3,-4,-4,-4,-4
5569,4,1,3,2,4,-4,-4,-4,-4
5570,4,3,4,1,4,3,3,2,2
5571,2,3,3,2,4,4,2,4,1
5572,-5,-5,-5,-5,-5,-4,-4,-4,-4
5573,3,2,4,2,4,-4,-4,-4,-4
5574,3,3,2,2,3,-4,-4,-4,-4
5575,3,2,4,2,4,4,1,4,1
5576,2,3,3,2,4,-4,-4,-4,-4
5577,4,2,4,2,4,-4,-4,-4,-4
5578,3,3,3,2,4,-4,-4,-4,-4
5579,3,2,3,2,4,-4,-4,-4,-4
5580,3,2,3,3,4,4,2,2,1
5581,3,2,3,2,4,-4,-4,-4,-4
5582,2,3,2,3,3,-4,-4,-4,-4
5583,2,3,3,3,4,-4,-4,-4,-4
5584,3,2,3,2,3,-4,-4,-4,-4
5585,3,3,3,3,3,-5,-5,-5,-5
5586,4,1,3,1,4,3,3,3,3
5587,-5,-5,-5,-5,-5,-4,-4,-4,-4
5588,-5,-5,-5,-5,-5,-5,-5,-5,-5
5589,2,3,3,2,3,-4,-4,-4,-4
5590,3,2,3,3,3,-4,-4,-4,-4
5591,4,2,4,2,4,-4,-4,-4,-4
5592,-5,-5,-5,-5,-5,3,4,1,4
5593,2,3,3,2,4,4,3,4,4
5594,3,2,3,2,4,3,2,3,1
5595,1,3,4,2,4,-4,-4,-4,-4
5596,3,1,4,1,4,4,2,2,2
5597,2,2,3,2,3,-4,-4,-4,-4
5598,4,2,3,2,4,-4,-4,-4,-4
5599,1,3,4,1,2,-4,-4,-4,-4
5600,3,3,4,2,4,-4,-4,-4,-4
5601,2,3,2,2,3,-4,-4,-4,-4
5602,3,2,4,1,4,-4,-4,-4,-4
5603,2,2,1,2,3,-4,-4,-4,-4
5604,3,3,3,2,3,-4,-4,-4,-4
5605,4,2,4,1,4,-4,-4,-4,-4
5606,4,2,4,2,4,-4,-4,-4,-4
5607,3,2,3,2,4,4,1,3,1
5608,3,3,3,3,3,4,2,3,2
5609,4,2,4,3,4,-4,-4,-4,-4
5610,3,3,3,3,4,-4,-4,-4,-4
5611,4,3,4,2,4,-4,-4,-4,-4
5612,3,2,3,2,3,-4,-4,-4,-4
5613,3,3,3,2,4,-4,-4,-4,-4
5614,3,2,3,3,3,-4,-4,-4,-4
5615,3,3,2,3,2,-4,-4,-4,-4
5616,3,2,4,2,4,-4,-4,-4,-4
5617,3,2,3,2,3,-4,-4,-4,-4
5618,3,3,3,3,3,2,3,1,2
5619,-5,-5,-5,-5,-5,-5,-5,-5,-5
5620,2,3,3,1,4,-4,-4,-4,-4
5621,3,3,3,3,4,-4,-4,-4,-4
5622,2,3,3,2,4,-4,-4,-4,-4
5623,3,2,3,1,4,-4,-4,-4,-4
5624,2,3,2,3,3,4,0,4,0
5625,3,3,3,3,3,-4,-4,-4,-4
5626,3,2,4,3,4,-4,-4,-4,-4
5627,3,2,4,2,4,4,3,4,1
5628,4,2,3,2,4,3,3,2,3
5629,3,3,3,2,4,-4,-4,-4,-4
5630,3,3,3,2,3,-4,-4,-4,-4
5631,4,1,4,2,4,-4,-4,-4,-4
5632,3,2,3,2,3,-4,-4,-4,-4
5633,3,3,4,2,3,-4,-4,-4,-4
5634,3,3,3,3,3,-4,-4,-4,-4
5635,-5,-5,-5,-5,-5,-5,-5,-5,-5
5636,4,3,3,3,4,-5,-5,-5,-5
5637,3,3,3,2,3,-4,-4,-4,-4
5638,4,3,2,2,4,4,3,4,1
5639,4,2,4,2,4,-4,-4,-4,-4
5640,3,2,3,3,4,4,4,4,4
5641,-5,-5,-5,-5,-5,-5,-5,-5,-5
5642,-5,-5,-5,-5,-5,-5,-5,-5,-5
5643,4,3,4,2,4,-4,-4,-4,-4
5644,3,3,3,2,4,-4,-4,-4,-4
5645,3,3,3,2,4,-4,-4,-4,-4
5646,2,3,2,3,3,-4,-4,-4,-4
5647,3,1,4,1,4,3,3,2,3
5648,4,2,3,2,4,-4,-4,-4,-4
5649,3,3,3,3,3,4,1,3,-2
5650,4,2,4,1,4,-4,-4,-4,-4
5651,1,3,3,3,4,3,4,2,4
5652,2,3,2,3,3,-4,-4,-4,-4
5653,3,1,4,1,1,-4,-4,-4,-4
5654,3,2,3,2,4,3,2,3,1
5655,3,2,3,2,3,-4,-4,-4,-4
5656,-5,-5,-5,-5,-5,-4,-4,-4,-4
5657,3,3,3,3,3,-4,-4,-4,-4
5658,3,2,3,2,3,-5,-5,-5,-5
5659,3,3,3,3,4,4,0,4,4
5660,3,4,1,3,3,3,2,2,1
5661,3,2,3,2,4,-4,-4,-4,-4
5662,2,3,3,2,4,-4,-4,-4,-4
5663,1,4,1,4,4,-4,-4,-4,-4
5664,3,2,3,2,3,-4,-4,-4,-4
5665,2,3,2,3,2,-4,-4,-4,-4
5666,3,3,4,2,4,-5,-5,-5,-5
5667,-5,-5,-5,-5,-5,-5,-5,-5,-5
5668,-5,-5,-5,-5,-5,-5,-5,-5,-5
5669,3,3,3,3,4,-4,-4,-4,-4
5670,3,2,3,2,4,3,4,3,1
5671,3,2,3,2,4,-4,-4,-4,-4
5672,4,2,3,2,4,-4,-4,-4,-4
5673,-5,-5,-5,-5,-5,-4,-4,-4,-4
5674,3,2,3,2,4,-5,-5,-5,-5
5675,3,3,3,1,3,3,3,3,1
5676,3,2,4,2,4,-4,-4,-4,-4
5677,3,2,1,2,3,-4,-4,-4,-4
5678,3,2,4,2,4,-4,-4,-4,-4
5679,-5,-5,-5,-5,-5,4,1,3,3
5680,3,3,2,3,3,-4,-4,-4,-4
5681,2,3,2,3,4,-4,-4,-4,-4
5682,4,2,3,2,4,-4,-4,-4,-4
5683,3,2,3,2,3,-4,-4,-4,-4
5684,4,4,1,3,1,-4,-4,-4,-4
5685,3,2,3,3,4,-4,-4,-4,-4
5686,3,3,3,3,4,4,1,4,1
5687,3,2,3,2,3,3,3,3,3
5688,3,2,3,2,4,3,3,2,2
5689,2,3,4,2,4,-5,-5,-5,-5
5690,1,3,3,2,3,-5,-5,-5,-5
5691,3,3,3,2,3,4,3,4,2
5692,4,2,3,2,4,-4,-4,-4,-4
5693,3,2,3,2,4,-5,-5,-5,-5
5694,2,3,2,3,4,-4,-4,-4,-4
5695,-5,-5,-5,-5,-5,-4,-4,-4,-4
5696,2,3,2,3,3,-4,-4,-4,-4
5697,4,2,3,2,4,3,3,3,1
5698,3,2,4,2,4,-5,-5,-5,-5
5699,4,2,4,2,4,-4,-4,-4,-4
5700,3,2,3,2,4,-4,-4,-4,-4
5701,4,1,4,2,3,-4,-4,-4,-4
5702,4,2,4,2,4,-4,-4,-4,-4
5703,3,1,4,1,4,-4,-4,-4,-4
5704,-5,-5,-5,-5,-5,-4,-4,-4,-4
5705,3,2,3,2,4,-4,-4,-4,-4
5706,4,2,3,2,4,3,3,3,3
5707,3,2,3,2,4,4,1,3,1
5708,3,3,3,2,3,-4,-4,-4,-4
5709,1,3,2,3,3,-4,-4,-4,-4
5710,3,3,3,2,3,-4,-4,-4,-4
5711,-5,-5,-5,-5,-5,-5,-5,-5,-5
5712,-5,-5,-5,-5,-5,-4,-4,-4,-4
5713,1,3,2,3,3,-4,-4,-4,-4
5714,3,3,3,2,4,-4,-4,-4,-4
5715,3,3,3,2,4,-4,-4,-4,-4
5716,1,1,1,2,1,-4,-4,-4,-4
5717,3,3,4,2,4,-4,-4,-4,-4
5718,2,3,2,3,3,-5,-5,-5,-5
5719,3,2,3,2,4,-4,-4,-4,-4
5720,2,3,2,3,4,3,3,3,4
5721,4,2,4,2,4,-4,-4,-4,-4
5722,3,4,4,1,4,-4,-4,-4,-4
5723,4,3,3,2,3,-4,-4,-4,-4
5724,3,2,3,2,4,-4,-4,-4,-4
5725,3,2,3,2,3,3,2,3,2
5726,4,1,3,3,4,4,4,1,3
5727,1,1,1,1,1,-4,-4,-4,-4
5728,4,2,4,2,4,-4,-4,-4,-4
5729,3,3,3,1,2,3,3,3,1
5730,4,3,3,1,3,-4,-4,-4,-4
5731,4,1,4,1,4,-4,-4,-4,-4
5732,3,3,3,2,3,-4,-4,-4,-4
5733,3,2,3,2,4,4,3,3,3
5734,3,1,3,1,4,-4,-4,-4,-4
5735,3,2,3,2,3,-4,-4,-4,-4
5736,3,3,3,3,3,-4,-4,-4,-4
5737,-5,-5,-5,-5,-5,-4,-4,-4,-4
5738,2,3,3,3,2,-5,-5,-5,-5
5739,3,2,3,2,4,-4,-4,-4,-4
5740,3,2,4,2,4,-4,-4,-4,-4
5741,3,3,2,3,3,-4,-4,-4,-4
5742,3,2,4,2,4,-4,-4,-4,-4
5743,3,2,4,2,4,-4,-4,-4,-4
5744,3,2,3,2,3,-4,-4,-4,-4
5745,3,3,3,3,3,-4,-4,-4,-4
5746,4,2,4,2,4,4,4,4,3
5747,3,2,4,2,3,-4,-4,-4,-4
5748,-5,-5,-5,-5,-5,-5,-5,-5,-5
5749,3,2,4,2,4,-4,-4,-4,-4
5750,-5,-5,-5,-5,-5,-5,-5,-5,-5
5751,3,3,3,2,3,-4,-4,-4,-4
5752,4,2,4,1,4,-4,-4,-4,-4
5753,2,3,2,3,4,4,1,4,1
5754,4,3,3,3,4,-4,-4,-4,-4
5755,-5,-5,-5,-5,-5,3,4,3,3
5756,4,2,3,2,4,-5,-5,-5,-5
5757,-5,-5,-5,-5,-5,-5,-5,-5,-5
5758,4,3,3,3,4,-4,-4,-4,-4
5759,3,3,2,3,3,-4,-4,-4,-4
5760,2,3,4,2,4,-5,-5,-5,-5
5761,3,3,3,2,4,-4,-4,-4,-4
5762,3,3,2,3,3,-4,-4,-4,-4
5763,4,2,3,2,3,4,1,3,1
5764,3,3,3,2,4,-4,-4,-4,-4
5765,3,2,4,2,4,-4,-4,-4,-4
5766,3,3,3,3,4,-4,-4,-4,-4
5767,4,1,4,1,4,-5,-5,-5,-5
5768,3,2,4,2,4,-4,-4,-4,-4
5769,3,2,4,2,4,4,3,4,4
5770,1,4,1,3,1,4,2,3,2
5771,4,2,3,2,4,3,3,3,3
5772,4,1,4,1,4,-4,-4,-4,-4
5773,3,3,3,3,1,-4,-4,-4,-4
5774,3,2,3,3,3,-4,-4,-4,-4
5775,-5,-5,-5,-5,-5,-4,-4,-4,-4
5776,-5,-5,-5,-5,-5,-4,-4,-4,-4
5777,3,3,3,2,3,3,4,2,2
5778,3,3,2,3,3,3,3,2,2
5779,3,2,3,2,4,-4,-4,-4,-4
5780,3,3,3,2,3,-4,-4,-4,-4
5781,3,3,3,3,4,4,1,4,2
5782,2,3,1,3,2,-4,-4,-4,-4
5783,3,3,2,3,1,3,4,3,2
5784,4,2,4,1,4,-4,-4,-4,-4
5785,3,2,4,2,4,-5,-5,-5,-5
5786,3,1,3,1,4,-4,-4,-4,-4
5787,2,4,1,4,1,4,3,0,2
5788,3,3,3,3,2,-4,-4,-4,-4
5789,2,3,3,2,3,-5,-5,-5,-5
5790,3,4,3,3,4,-4,-4,-4,-4
5791,1,2,2,2,1,-4,-4,-4,-4
5792,1,1,4,1,1,3,3,3,3
5793,-5,-5,-5,-5,-5,-5,-5,-5,-5
5794,3,2,3,2,4,-4,-4,-4,-4
5795,-5,-5,-5,-5,-5,-5,-5,-5,-5
5796,4,2,4,2,4,-5,-5,-5,-5
5797,3,3,4,2,4,-4,-4,-4,-4
5798,3,3,3,3,3,-4,-4,-4,-4
5799,3,3,3,1,4,-5,-5,-5,-5
5800,3,3,4,2,4,-4,-4,-4,-4
5801,3,2,4,2,4,-4,-4,-4,-4
5802,3,2,3,2,4,-4,-4,-4,-4
5803,3,3,4,2,4,-4,-4,-4,-4
5804,2,3,4,2,4,4,1,4,0
5805,4,2,3,2,3,-4,-4,-4,-4
5806,3,2,3,3,3,4,4,4,2
5807,2,3,2,3,1,3,2,3,4
5808,4,2,3,1,4,4,1,3,1
5809,3,2,4,1,4,-4,-4,-4,-4
5810,4,3,2,3,3,3,2,4,0
5811,3,3,3,2,4,-5,-5,-5,-5
5813,3,3,4,3,4,-5,-5,-5,-5
5814,3,2,3,2,4,-4,-4,-4,-4
5815,4,2,4,2,4,-4,-4,-4,-4
5816,3,2,4,2,4,-4,-4,-4,-4
5817,3,3,4,3,4,-4,-4,-4,-4
5818,4,2,3,2,3,-4,-4,-4,-4
5819,1,4,1,3,1,-4,-4,-4,-4
5820,1,3,2,3,1,-4,-4,-4,-4
5821,-5,-5,-5,-5,-5,-5,-5,-5,-5
5822,3,3,3,3,2,3,3,3,0
5823,4,2,3,3,3,-4,-4,-4,-4
5824,4,1,4,1,4,-4,-4,-4,-4
5825,-5,-5,-5,-5,-5,3,3,3,3
5826,2,3,4,2,3,-4,-4,-4,-4
5827,-5,-5,-5,-5,-5,-4,-4,-4,-4
5828,4,3,3,2,3,-4,-4,-4,-4
5829,2,4,3,2,3,-4,-4,-4,-4
5830,1,2,3,4,1,-4,-4,-4,-4
5831,2,1,3,1,4,3,3,3,3
5832,3,2,4,2,4,-4,-4,-4,-4
5833,-5,-5,-5,-5,-5,-4,-4,-4,-4
5834,3,3,3,3,4,-4,-4,-4,-4
5835,3,1,3,4,3,-4,-4,-4,-4
5836,3,2,2,3,3,-4,-4,-4,-4
5837,3,2,3,2,4,-4,-4,-4,-4
5838,3,2,4,2,4,-4,-4,-4,-4
5839,2,3,3,3,2,-4,-4,-4,-4
5840,4,2,3,2,4,-4,-4,-4,-4
5841,4,2,4,2,4,-4,-4,-4,-4
5842,4,1,4,1,4,-4,-4,-4,-4
5843,3,2,3,2,4,-4,-4,-4,-4
5844,4,1,3,2,4,-4,-4,-4,-4
5845,3,3,3,3,3,-4,-4,-4,-4
5846,4,2,4,1,4,-4,-4,-4,-4
5847,2,2,3,2,3,4,1,4,0
5848,3,1,3,1,1,-4,-4,-4,-4
5849,3,2,3,2,4,4,4,3,1
5850,1,1,4,4,3,3,3,3,3
5851,4,1,4,2,4,-4,-4,-4,-4
5852,3,2,3,2,4,-4,-4,-4,-4
5853,3,3,3,2,4,3,3,4,1
5854,4,2,3,2,4,-4,-4,-4,-4
5855,4,2,3,2,4,-4,-4,-4,-4
5856,-5,-5,-5,-5,-5,-4,-4,-4,-4
5857,-5,-5,-5,-5,-5,4,3,4,3
5858,-5,-5,-5,-5,-5,3,2,3,3
5859,4,2,4,2,4,-5,-5,-5,-5
5860,3,2,3,2,4,-4,-4,-4,-4
5861,4,1,4,1,4,-4,-4,-4,-4
5862,-5,-5,-5,-5,-5,-5,-5,-5,-5
5863,-5,-5,-5,-5,-5,4,3,3,1
5864,3,3,2,3,3,-4,-4,-4,-4
5865,3,2,3,3,4,3,1,3,1
5866,3,2,3,3,4,-5,-5,-5,-5
5867,4,1,4,1,4,2,3,1,3
5868,3,2,4,1,4,-5,-5,-5,-5
5869,3,3,3,2,3,-4,-4,-4,-4
5870,-5,-5,-5,-5,-5,-5,-5,-5,-5
5871,3,3,3,3,4,-4,-4,-4,-4
5872,4,2,4,1,4,-4,-4,-4,-4
5873,-5,-5,-5,-5,-5,-5,-5,-5,-5
5874,-5,-5,-5,-5,-5,4,3,4,1
5875,4,1,4,1,4,-4,-4,-4,-4
5876,3,2,3,2,4,4,1,3,-2
5877,-5,-5,-5,-5,-5,-5,-5,-5,-5
5878,2,3,2,3,2,-4,-4,-4,-4
5879,3,3,2,2,3,-4,-4,-4,-4
5880,2,3,3,2,3,3,2,3,2
5881,3,3,3,3,4,-4,-4,-4,-4
5882,3,2,3,2,3,-4,-4,-4,-4
5883,3,2,4,2,4,-4,-4,-4,-4
5884,3,3,3,2,3,-4,-4,-4,-4
5885,4,2,3,4,4,3,1,3,1
5886,3,3,3,2,3,4,3,3,3
5887,-5,-5,-5,-5,-5,-5,-5,-5,-5
5888,3,3,3,2,3,-4,-4,-4,-4
5889,4,1,4,2,4,-4,-4,-4,-4
5890,4,3,3,2,3,-4,-4,-4,-4
5891,4,1,4,1,4,-4,-4,-4,-4
5892,3,2,3,2,4,-4,-4,-4,-4
5893,3,3,3,2,4,-4,-4,-4,-4
5894,3,2,4,2,4,-4,-4,-4,-4
5895,3,2,3,3,4,-4,-4,-4,-4
5896,3,3,2,2,4,-4,-4,-4,-4
5897,3,3,3,2,4,-4,-4,-4,-4
5898,3,3,3,3,3,-4,-4,-4,-4
5899,4,1,3,2,3,-4,-4,-4,-4
5900,3,3,3,3,3,-4,-4,-4,-4
5901,1,4,2,3,3,-4,-4,-4,-4
5902,4,2,3,1,4,-4,-4,-4,-4
5903,4,2,3,2,4,3,4,2,4
5904,-5,-5,-5,-5,-5,-5,-5,-5,-5
5905,4,2,2,3,2,-4,-4,-4,-4
5906,4,3,3,3,3,-4,-4,-4,-4
5907,4,3,3,3,3,-5,-5,-5,-5
5908,3,2,3,2,3,3,3,3,2
5909,3,2,3,2,3,-4,-4,-4,-4
5910,3,3,1,4,2,-4,-4,-4,-4
5911,3,4,3,3,3,-5,-5,-5,-5
5912,3,2,3,2,3,-4,-4,-4,-4
5913,3,2,2,4,3,3,3,3,3
5914,3,2,3,3,3,-4,-4,-4,-4
5915,2,3,3,2,3,-4,-4,-4,-4
5916,3,3,3,3,3,-4,-4,-4,-4
5917,3,2,3,2,4,-5,-5,-5,-5
5918,2,2,3,2,3,-4,-4,-4,-4
5919,3,3,3,3,3,-4,-4,-4,-4
5920,3,2,3,2,3,4,4,4,3
5921,4,2,4,1,4,-4,-4,-4,-4
5922,4,1,3,1,4,-4,-4,-4,-4
5923,3,2,3,2,4,-4,-4,-4,-4
5924,4,3,4,2,4,-4,-4,-4,-4
5925,3,2,3,2,4,-4,-4,-4,-4
5926,-5,-5,-5,-5,-5,-4,-4,-4,-4
5927,3,2,3,2,4,-4,-4,-4,-4
5928,3,1,4,2,4,-4,-4,-4,-4
5929,3,3,3,2,4,-4,-4,-4,-4
5930,-5,-5,-5,-5,-5,-5,-5,-5,-5
5931,3,2,3,2,4,4,3,3,2
5932,-5,-5,-5,-5,-5,-5,-5,-5,-5
5933,3,3,3,3,3,3,3,3,3
5934,3,2,3,2,3,-4,-4,-4,-4
5935,4,1,3,3,3,-4,-4,-4,-4
5936,4,1,4,2,4,3,1,4,1
5937,4,1,3,2,3,-4,-4,-4,-4
5938,-5,-5,-5,-5,-5,-4,-4,-4,-4
5939,4,3,2,1,3,-4,-4,-4,-4
5940,4,2,3,2,3,-4,-4,-4,-4
5941,3,2,3,2,4,-4,-4,-4,-4
5942,3,3,3,2,3,-4,-4,-4,-4
